Episode,Score,Turn,Epsilon,Reward,Penalty456,Complete,MZScore, HandComplete
4160,14606,120,0.050,14606,0,混一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 白ちゃん 白ちゃん
4161,2589,126,0.050,2589,0,,4, 
4162,26807,106,0.050,26807,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
4163,18198,41,0.050,18198,0,赤ドラ1 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
4164,23577,105,0.050,23577,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 索子2 索子2
4165,8477,126,0.050,8477,0,,4, 
4166,21630,76,0.050,21630,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
4167,17285,58,0.050,17285,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 白ちゃん 白ちゃん
4168,16208,30,0.050,16208,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 中ちゃん 中ちゃん
4169,10644,126,0.050,10644,0,,8, 
4170,22964,58,0.050,22964,0,赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 發ちゃん 發ちゃん
4171,31219,110,0.050,31219,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
4172,3515,126,0.050,3515,0,,4, 
4173,24706,123,0.050,24706,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4174,25332,74,0.050,25332,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
4175,11206,126,0.050,11206,0,,4, 
4176,21623,107,0.050,21623,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
4177,27273,80,0.050,27273,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9
4178,20174,107,0.050,20174,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 南風 南風
4179,17224,61,0.050,17224,0,赤ドラ1 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9 筒子9
4180,10395,67,0.050,10395,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4181,19323,44,0.050,19323,0,赤ドラ1 清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9
4182,24609,107,0.050,24609,0,赤ドラ1 清一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
4183,14627,113,0.050,14627,0,清一色,16, 筒子1 筒子2 筒子3 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 筒子9 筒子9
4184,23439,96,0.050,23439,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9 筒子9 筒子9
4185,15462,126,0.050,15462,0,,8, 
4186,13796,126,0.050,13796,0,,4, 
4187,5183,126,0.050,5183,0,,4, 
4188,6092,126,0.050,6092,0,,4, 
4189,33633,82,0.050,33633,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9
4190,9476,95,0.050,9476,0,一気通貫,16, 萬子1 萬子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9
4191,4563,126,0.050,4563,0,,2, 
4192,15424,82,0.050,15424,0,清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4193,16607,98,0.050,16607,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 索子9 索子9
4194,10958,126,0.050,10958,0,,2, 
4195,22964,37,0.050,22964,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
4196,3445,126,0.050,3445,0,,2, 
4197,4748,126,0.050,4748,0,,4, 
4198,17871,44,0.050,17871,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4199,24811,110,0.050,24811,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
4200,4406,126,0.050,4406,0,,4, 
4201,23171,112,0.050,23171,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4202,4965,126,0.050,4965,0,,4, 
4203,28896,75,0.050,28896,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4204,2326,126,0.050,2326,0,,4, 
4205,23784,70,0.050,23784,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9
4206,16814,126,0.050,16814,0,,4, 
4207,24330,88,0.050,24330,0,一気通貫,16, 萬子4 萬子4 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4208,9210,126,0.050,9210,0,,8, 
4209,24099,69,0.050,24099,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
4210,25407,44,0.050,25407,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4211,1932,126,0.050,1932,0,,4, 
4212,25242,77,0.050,25242,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4213,10448,126,0.050,10448,0,,8, 
4214,20429,85,0.050,20429,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 北風 北風
4215,6531,126,0.050,6531,0,,4, 
4216,12047,126,0.050,12047,0,,2, 
4217,24342,118,0.050,24342,0,混一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 西風 西風
4218,13530,100,0.050,13530,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子6 索子6
4219,15775,126,0.050,15775,0,,4, 
4220,24162,108,0.050,24162,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
4221,29321,55,0.050,29321,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4222,4815,126,0.050,4815,0,,4, 
4223,14927,119,0.050,14927,0,一気通貫,16, 萬子6 萬子6 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4224,17012,87,0.050,17012,0,混一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 北風 北風
4225,5441,126,0.050,5441,0,,2, 
4226,17254,126,0.050,17254,0,,8, 
4227,1791,126,0.050,1791,0,,4, 
4228,16340,81,0.050,16340,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9 索子4 索子4
4229,15953,65,0.050,15953,0,清一色,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9 筒子9
4230,14219,71,0.050,14219,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子2 索子2
4231,3487,126,0.050,3487,0,,4, 
4232,22245,102,0.050,22245,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4233,15294,90,0.050,15294,0,一気通貫,16, 萬子2 萬子2 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4234,3366,126,0.050,3366,0,,4, 
4235,15247,49,0.050,15247,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子3 索子3
4236,13056,126,0.050,13056,0,,8, 
4237,21107,126,0.050,21107,0,,4, 
4238,24918,59,0.050,24918,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4239,3945,126,0.050,3945,0,,4, 
4240,10497,126,0.050,10497,0,,8, 
4241,27558,120,0.050,27558,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
4242,23980,97,0.050,23980,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4243,6912,126,0.050,6912,0,,2, 
4244,4787,126,0.050,4787,0,,4, 
4245,35864,111,0.050,35864,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4246,23978,79,0.050,23978,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4247,16044,78,0.050,16044,0,清一色,16, 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4248,14916,86,0.050,14916,0,清一色,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8
4249,15327,126,0.050,15327,0,,8, 
4250,22326,78,0.050,22326,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
4251,7385,126,0.050,7385,0,,4, 
4252,17958,125,0.050,17958,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子7 索子7
4253,7028,126,0.050,7028,0,,4, 
4254,21729,63,0.050,21729,0,清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8
4255,12252,81,0.050,12252,0,赤ドラ1 混一色,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子7 筒子8 北風 北風
4256,12876,45,0.050,12876,0,赤ドラ1 七対子,16, 萬子8 萬子8 筒子1 筒子1 筒子2 筒子2 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7
4257,25210,41,0.050,25210,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子8 筒子9
4258,6159,126,0.050,6159,0,,4, 
4259,16351,111,0.050,16351,0,清一色,16, 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
4260,14238,96,0.050,14238,0,赤ドラ1 一気通貫,16, 萬子2 萬子2 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
4261,7346,126,0.050,7346,0,,4, 
4262,25644,113,0.050,25644,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9
4263,28237,65,0.050,28237,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4264,7066,126,0.050,7066,0,,2, 
4265,14033,78,0.050,14033,0,赤ドラ1 一気通貫,16, 萬子5 萬子5 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
4266,22045,77,0.050,22045,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 東風 東風
4267,15538,104,0.050,15538,0,清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9 筒子9 筒子9
4268,20733,94,0.050,20733,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4269,24638,65,0.050,24638,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4270,6729,126,0.050,6729,0,,8, 
4271,2720,126,0.050,2720,0,,4, 
4272,25746,94,0.050,25746,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
4273,15247,90,0.050,15247,0,清一色,16, 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
4274,11424,75,0.050,11424,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9 索子4 索子5 索子6
4275,13872,126,0.050,13872,0,,8, 
4276,15958,126,0.050,15958,0,,8, 
4277,23914,107,0.050,23914,0,赤ドラ1 一気通貫,16, 萬子9 萬子9 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9
4278,22203,73,0.050,22203,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
4279,14962,126,0.050,14962,0,,8, 
4280,15111,104,0.050,15111,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5
4281,25163,95,0.050,25163,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子4 筒子4 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9
4282,24356,100,0.050,24356,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子5 索子5赤ドラ
4283,21268,79,0.050,21268,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4284,18281,90,0.050,18281,0,一気通貫,16, 萬子8 萬子8 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4285,23255,65,0.050,23255,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8 筒子9 筒子9 筒子9
4286,19804,41,0.050,19804,0,白 赤ドラ1 混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子8 筒子8 筒子9 白ちゃん 白ちゃん 白ちゃん
4287,24749,68,0.050,24749,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4288,24016,59,0.050,24016,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
4289,19545,75,0.050,19545,0,赤ドラ2 一気通貫,16, 萬子5赤ドラ 萬子5 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子9
4290,22151,95,0.050,22151,0,清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8
4291,10679,49,0.050,10679,0,一気通貫,16, 萬子2 萬子2 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4292,17497,71,0.050,17497,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子7 筒子8 筒子9
4293,24811,93,0.050,24811,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4294,11299,55,0.050,11299,0,赤ドラ1 七対子,16, 筒子2 筒子2 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 索子9 索子9
4295,16344,30,0.050,16344,0,清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子3 筒子4 筒子4 筒子5 筒子7 筒子8 筒子9 筒子9 筒子9
4296,38323,116,0.050,38323,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 西風 西風
4297,11835,59,0.050,11835,0,一気通貫,16, 萬子9 萬子9 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4298,15405,126,0.050,15405,0,,8, 
4299,23962,84,0.050,23962,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子6 筒子7 筒子7 筒子8 筒子9 筒子9
4300,22545,124,0.050,22545,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4301,20440,107,0.050,20440,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4302,3544,126,0.050,3544,0,,4, 
4303,2120,126,0.050,2120,0,,4, 
4304,9127,126,0.050,9127,0,,4, 
4305,6735,126,0.050,6735,0,,4, 
4306,4992,126,0.050,4992,0,,4, 
4307,5957,126,0.050,5957,0,,2, 
4308,13148,73,0.050,13148,0,赤ドラ1 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 索子5 索子5赤ドラ
4309,5615,126,0.050,5615,0,,4, 
4310,13954,126,0.050,13954,0,,4, 
4311,25776,96,0.050,25776,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4312,17687,126,0.050,17687,0,,8, 
4313,18309,41,0.050,18309,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子9 筒子9
4314,15063,74,0.050,15063,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 索子1 索子1
4315,18553,66,0.050,18553,0,赤ドラ1 清一色,16, 筒子1 筒子1 筒子1 筒子2 筒子2 筒子2 筒子3 筒子4 筒子5赤ドラ 筒子7 筒子7 筒子9 筒子9 筒子9
4316,17593,88,0.050,17593,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子3 筒子3 筒子3 筒子3 筒子4 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子7 筒子8 筒子9
4317,9710,126,0.050,9710,0,,8, 
4318,25002,63,0.050,25002,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 筒子9 筒子9
4319,35601,99,0.050,35601,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4320,24681,109,0.050,24681,0,清一色 一気通貫,16, 筒子1 筒子1 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9
4321,13961,96,0.050,13961,0,一気通貫,16, 萬子8 萬子8 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4322,26563,124,0.050,26563,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9
4323,15485,126,0.050,15485,0,,8, 
4324,14234,126,0.050,14234,0,,2, 
4325,26420,102,0.050,26420,0,赤ドラ1 清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5赤ドラ 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4326,22597,69,0.050,22597,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4327,5328,126,0.050,5328,0,,4, 
4328,11483,50,0.050,11483,0,一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子7 筒子8 筒子8 筒子9 索子1 索子1
4329,14127,90,0.050,14127,0,一気通貫,16, 萬子3 萬子3 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9
4330,15892,106,0.050,15892,0,一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子6 筒子7 筒子8 筒子9 索子9 索子9
4331,27517,118,0.050,27517,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
4332,13501,126,0.050,13501,0,,4, 
4333,18251,63,0.050,18251,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子4 筒子5赤ドラ 筒子5 筒子6 筒子6 筒子7 筒子8 筒子8
4334,27782,61,0.050,27782,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子8 筒子8 筒子9 筒子9 筒子9
4335,6872,126,0.050,6872,0,,4, 
4336,22198,40,0.050,22198,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子5 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
4337,19405,39,0.050,19405,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 北風 北風
4338,11818,126,0.050,11818,0,,8, 
4339,22147,88,0.050,22147,0,混一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子9 北風 北風
4340,26925,111,0.050,26925,0,清一色 一気通貫,16, 筒子1 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子6 筒子7 筒子8 筒子9 筒子9
4341,24086,77,0.050,24086,0,清一色 一気通貫,16, 筒子1 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5 筒子6 筒子7 筒子7 筒子8 筒子8 筒子8 筒子9
4342,18303,83,0.050,18303,0,赤ドラ1 清一色,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子5赤ドラ 筒子5 筒子6 筒子7 筒子7 筒子7 筒子8
4343,11326,126,0.050,11326,0,,2, 
4344,20179,126,0.050,20179,0,,8, 
4345,1484,126,0.050,1484,0,,2, 
4346,22280,92,0.050,22280,0,清一色 一気通貫,16, 筒子1 筒子2 筒子2 筒子3 筒子3 筒子4 筒子5 筒子6 筒子7 筒子8 筒子8 筒子9 筒子9 筒子9
4347,15081,126,0.050,15081,0,,8, 
4348,5918,126,0.050,5918,0,,2, 
4349,5562,126,0.050,5562,0,,4, 
