Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
2911,West,557,110,0.040,0,,615,0,0,萬子8 筒子5 副露筒子6 副露筒子6 副露筒子6 筒子9 索子1 索子2 索子5 副露東風 副露東風 副露東風 南風
2912,South,214,110,0.040,0,,270,0,0,萬子5 萬子7 萬子7 萬子8 萬子8 萬子8 筒子6 筒子9 索子2 索子5赤ドラ 索子5 索子7 中ちゃん
2913,East,169,110,0.040,0,,225,0,0,萬子4 萬子5 萬子5赤ドラ 萬子7 萬子8 筒子2 筒子3 筒子7 索子2 索子3 索子5 東風 中ちゃん
2914,West,542,110,0.040,0,,600,0,0,萬子7 筒子2 筒子6 索子2 副露索子4 副露索子4 副露索子4 索子5 索子8 東風 東風 南風 白ちゃん
2915,West,362,111,0.040,0,,420,0,0,萬子5 副露萬子7 副露萬子7 副露萬子7 筒子1 筒子2 筒子2 索子1 索子3 索子5 索子5赤ドラ 中ちゃん 白ちゃん
2916,West,679,110,0.040,0,,735,0,0,萬子3 萬子7 副露筒子5 副露筒子5 副露筒子5 筒子5赤ドラ 筒子6 索子2 索子2 索子5 東風 白ちゃん 白ちゃん
2917,West,962,110,0.040,0,,1020,0,0,萬子1 萬子4 萬子8 筒子2 副露筒子3 副露筒子3 副露筒子3 索子2 索子8 副露中ちゃん 副露中ちゃん 中ちゃん 副露中ちゃん
2918,West,317,110,0.040,0,,375,0,0,萬子4 萬子7 萬子8 萬子8 副露筒子6 副露筒子6 副露筒子6 索子2 索子8 副露南風 副露南風 副露南風 東風
2919,North,602,110,0.040,0,,660,0,0,萬子4 萬子7 萬子7 副露筒子6 副露筒子6 副露筒子6 筒子7 副露筒子8 副露筒子8 副露筒子8 索子4 北風 發ちゃん
2920,North,199,110,0.040,0,,255,0,0,萬子4 萬子7 筒子2 筒子2 筒子6 副露筒子7 副露筒子7 副露筒子7 筒子8 索子5 南風 西風 中ちゃん
2921,West,377,110,0.040,0,,435,0,0,萬子3 萬子5 萬子8 萬子8 副露筒子1 筒子1 副露筒子1 筒子2 筒子6 筒子7 南風 南風 白ちゃん
2922,North,302,111,0.040,0,,360,0,0,萬子7 萬子7 副露筒子1 副露筒子1 副露筒子1 筒子4 筒子6 筒子7 筒子7 索子6 北風 東風 白ちゃん
2923,West,482,110,0.040,0,,540,0,0,萬子2 萬子4 萬子7 萬子8 筒子2 索子2 索子5 副露索子7 副露索子7 副露索子7 索子9 西風 中ちゃん
2924,East,767,110,0.040,0,,825,0,0,萬子5 萬子7 萬子7 萬子8 萬子8 筒子3 筒子6 副露索子2 副露索子2 副露索子2 副露索子5 索子5 副露索子5
2925,North,289,110,0.040,0,,345,0,0,萬子4 萬子7 筒子8 索子5 索子5 索子5赤ドラ 南風 西風 副露中ちゃん 副露中ちゃん 副露中ちゃん 白ちゃん 白ちゃん
2926,South,574,110,0.040,0,,630,0,0,副露萬子1 副露萬子1 副露萬子1 萬子3 萬子5 萬子6 萬子7 萬子8 萬子8 萬子9 筒子6 索子5 中ちゃん
2927,South,482,110,0.040,0,,540,0,0,筒子6 副露筒子7 副露筒子7 副露筒子7 筒子8 筒子9 筒子9 筒子9 索子6 索子9 副露中ちゃん 副露中ちゃん 副露中ちゃん
2928,East,422,110,0.040,0,,480,0,0,副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子6 萬子7 萬子7 索子3 索子3 索子5赤ドラ 白ちゃん 中ちゃん 中ちゃん 發ちゃん
2929,West,499,110,0.040,0,,555,0,0,萬子5 萬子7 萬子7 萬子8 筒子2 筒子2 筒子2 索子5 索子9 中ちゃん 白ちゃん 白ちゃん 白ちゃん
2930,West,302,111,0.040,0,,360,0,0,萬子3 萬子4 副露萬子5 副露萬子5 副露萬子5 索子2 索子2 索子8 索子9 東風 白ちゃん 中ちゃん 發ちゃん
2931,North,274,110,0.040,0,,330,0,0,副露萬子7 副露萬子7 萬子7 副露萬子7 筒子2 筒子8 索子2 索子5 東風 東風 白ちゃん 中ちゃん 白ちゃん
2932,East,810,111,0.040,0,,870,0,0,副露萬子5 副露萬子5 副露萬子5 副露萬子8 副露萬子8 副露萬子8 筒子6 筒子9 副露索子5 副露索子5赤ドラ 副露索子5 南風 中ちゃん
2933,South,407,111,0.040,0,,465,0,0,萬子5 筒子2 筒子2 筒子4 筒子6 筒子9 索子2 索子8 南風 副露中ちゃん 副露中ちゃん 白ちゃん 副露中ちゃん
2934,West,122,110,0.040,0,,180,0,0,萬子7 萬子8 萬子8 筒子2 筒子2 筒子2 筒子4 筒子6 索子5 副露南風 副露南風 副露南風 白ちゃん
2935,South,542,110,0.040,0,,600,0,0,萬子6 萬子7 萬子7 筒子1 筒子6 筒子6 筒子7 副露南風 副露南風 副露南風 副露中ちゃん 副露中ちゃん 副露中ちゃん
2936,South,167,110,0.040,0,,225,0,0,萬子3 副露筒子6 副露筒子6 副露筒子6 筒子7 副露筒子8 副露筒子8 副露筒子8 索子9 東風 北風 中ちゃん 中ちゃん
2937,East,332,111,0.040,0,,390,0,0,萬子5赤ドラ 副露萬子8 副露萬子8 副露萬子8 萬子8 筒子1 筒子2 筒子7 筒子9 索子1 索子2 索子2 南風
2938,North,94,110,0.040,0,,150,0,0,萬子6 萬子7 萬子7 筒子6 筒子7 筒子8 索子2 索子5赤ドラ 索子6 西風 副露中ちゃん 副露中ちゃん 副露中ちゃん
2939,West,287,111,0.040,0,,345,0,0,萬子3 筒子6 筒子7 副露筒子8 副露筒子8 副露筒子8 筒子9 索子2 索子8 南風 西風 北風 中ちゃん
2940,East,602,111,0.040,0,,660,0,0,萬子3 萬子7 萬子7 萬子7 萬子8 萬子8 筒子6 筒子7 索子1 索子2 索子5 索子8 白ちゃん
2941,South,499,110,0.040,0,,555,0,0,萬子7 萬子8 萬子9 萬子9 筒子6 筒子6 筒子6 筒子7 筒子9 索子5 東風 東風 白ちゃん
2942,East,332,110,0.040,0,,390,0,0,萬子5 萬子5赤ドラ 萬子7 副露筒子6 副露筒子6 副露筒子6 副露索子2 副露索子2 副露索子2 索子9 東風 東風 中ちゃん
2943,East,557,111,0.040,0,,615,0,0,萬子3 副露萬子5 萬子6 筒子3 筒子4 筒子5 筒子6 筒子7 筒子7 索子4 西風 中ちゃん 中ちゃん
2944,East,525,111,0.040,0,,585,0,0,萬子4 萬子6 副露萬子7 副露萬子7 副露萬子7 筒子6 副露索子5 副露索子5 索子5 副露索子5 中ちゃん 中ちゃん 中ちゃん
2945,East,452,110,0.040,0,,510,0,0,萬子3 萬子8 筒子6 副露索子2 副露索子2 索子2 副露索子2 索子3 索子3 索子5 索子6 東風 中ちゃん
2946,West,182,110,0.040,0,,240,0,0,萬子6 萬子7 筒子2 筒子6 副露筒子9 副露筒子9 副露筒子9 索子4 索子5 北風 中ちゃん 中ちゃん 白ちゃん
2947,South,842,110,0.040,0,,900,0,0,副露萬子2 副露萬子2 副露萬子2 萬子4 萬子7 萬子7 筒子1 筒子2 副露筒子9 副露筒子9 副露筒子9 索子5 南風
2948,North,392,110,0.040,0,,450,0,0,萬子1 萬子3 筒子3 筒子6 筒子7 筒子9 索子5 副露南風 副露南風 副露南風 副露中ちゃん 副露中ちゃん 副露中ちゃん
2949,East,692,110,0.040,0,,750,0,0,副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 筒子3 副露筒子6 副露筒子6 副露筒子6 南風 白ちゃん 中ちゃん 中ちゃん 中ちゃん
2950,North,409,110,0.040,0,,465,0,0,萬子1 萬子7 萬子9 筒子6 筒子7 副露索子4 副露索子4 副露索子4 索子5 南風 北風 中ちゃん 白ちゃん
2951,West,214,110,0.040,0,,270,0,0,萬子3 萬子8 萬子8 筒子2 筒子3 筒子3 筒子5 筒子6 筒子9 索子4 索子5 索子7 白ちゃん
2952,West,780,110,0.040,0,,840,0,0,萬子3 副露萬子5 副露萬子5 副露萬子5 副露筒子3 副露筒子3 副露筒子3 筒子6 副露索子5 索子5 副露索子5 白ちゃん 中ちゃん
2953,West,409,110,0.040,0,,465,0,0,萬子4 萬子5赤ドラ 萬子5 萬子8 萬子8 萬子8 萬子8 筒子1 筒子3 索子4 西風 白ちゃん 中ちゃん
2954,South,319,110,0.040,0,,375,0,0,萬子3 萬子4 萬子5 萬子6 萬子7 萬子7 萬子7 筒子2 筒子5 索子2 索子5 東風 中ちゃん
2955,East,377,111,0.040,0,,435,0,0,萬子3 副露萬子5 副露萬子5赤ドラ 副露萬子5 萬子7 萬子7 筒子6 索子2 副露索子5 副露索子5 副露索子5 中ちゃん 白ちゃん
2956,East,915,110,0.040,0,,975,0,0,副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 副露筒子6 副露筒子6 筒子6 副露筒子6 筒子8 筒子9 索子4 索子6 中ちゃん
2957,South,377,110,0.040,0,,435,0,0,副露萬子5 副露萬子5赤ドラ 萬子5 萬子5 副露萬子5 筒子3 筒子6 筒子9 索子2 索子5 索子5赤ドラ 白ちゃん 中ちゃん
2958,North,407,110,0.040,0,,465,0,0,副露萬子5 副露萬子5 副露萬子5 萬子7 萬子8 萬子8 索子5 索子5 副露南風 副露南風 副露南風 東風 中ちゃん
2959,East,557,110,0.040,0,,615,0,0,萬子2 副露萬子3 副露萬子3 副露萬子3 萬子5 萬子7 筒子1 筒子3 筒子6 副露筒子7 副露筒子7 副露筒子7 索子5赤ドラ
2960,South,602,111,0.040,0,,660,0,0,副露筒子3 副露筒子3 副露筒子3 筒子8 筒子8 索子1 副露索子4 副露索子4 副露索子4 南風 北風 東風 發ちゃん
2961,South,107,110,0.040,0,,165,0,0,萬子3 筒子1 筒子6 筒子7 索子2 索子2 索子8 副露南風 副露南風 副露南風 中ちゃん 白ちゃん 白ちゃん
2962,West,214,110,0.040,0,,270,0,0,萬子3 副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 萬子7 索子4 索子5 索子5 西風 中ちゃん 中ちゃん 白ちゃん
2963,West,812,111,0.040,0,,870,0,0,萬子1 萬子2 萬子3 萬子5 萬子5 萬子7 副露萬子9 副露萬子9 萬子9 筒子2 筒子6 筒子6 索子5赤ドラ
2964,East,422,110,0.040,0,,480,0,0,萬子3 萬子4 副露萬子5 副露萬子5 副露萬子5 萬子7 萬子7 筒子1 筒子2 索子2 索子2 中ちゃん 中ちゃん
2965,West,109,110,0.040,0,,165,0,0,萬子4 副露萬子5 副露萬子5 副露萬子5 萬子7 萬子8 筒子2 筒子6 筒子7 索子5 中ちゃん 白ちゃん 中ちゃん
2966,West,587,110,0.040,0,,645,0,0,萬子4 副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 筒子1 副露索子2 副露索子2 副露索子2 索子5 索子8 白ちゃん 中ちゃん
2967,East,664,110,0.040,0,,720,0,0,萬子5 萬子7 萬子7 萬子8 筒子1 筒子7 索子5 索子5赤ドラ 索子7 北風 副露白ちゃん 副露白ちゃん 副露白ちゃん
2968,East,332,110,0.040,0,,390,0,0,萬子2 萬子5赤ドラ 副露萬子5 萬子8 萬子8 筒子1 副露筒子6 副露筒子6 副露筒子6 筒子7 索子2 索子8 中ちゃん
2969,North,379,110,0.040,0,,435,0,0,萬子6 萬子7 萬子7 萬子7 筒子6 筒子7 筒子7 筒子7 筒子7 南風 西風 白ちゃん 中ちゃん
2970,West,679,110,0.040,0,,735,0,0,萬子4 萬子5 萬子6 萬子7 萬子8 副露筒子6 副露筒子6 副露筒子6 索子5 索子5赤ドラ 索子8 中ちゃん 中ちゃん
2971,North,602,110,0.040,0,,660,0,0,副露萬子7 副露萬子7 副露萬子7 萬子7 筒子6 索子2 索子5 索子5 索子5 副露中ちゃん 副露中ちゃん 副露中ちゃん 白ちゃん
2972,West,1170,110,0.040,0,,1230,0,0,萬子7 副露筒子1 副露筒子1 副露筒子1 副露筒子7 副露筒子7 副露筒子7 筒子8 筒子8 索子6 索子8 副露中ちゃん 中ちゃん
2973,South,482,110,0.040,0,,540,0,0,萬子3 萬子5 萬子5 筒子5 筒子5 筒子5赤ドラ 副露筒子6 副露筒子6 副露筒子6 副露索子4 副露索子4 副露索子4 中ちゃん
2974,South,840,111,0.040,0,,900,0,0,萬子4 副露萬子5 副露萬子5 萬子5 萬子7 筒子6 筒子7 副露筒子9 副露筒子9 副露筒子9 筒子9 索子8 中ちゃん
2975,East,394,110,0.040,0,,450,0,0,萬子4 萬子4 萬子5 萬子7 筒子6 筒子7 索子2 索子2 東風 白ちゃん 中ちゃん 白ちゃん 白ちゃん
2976,North,572,110,0.040,0,,630,0,0,萬子7 筒子6 筒子7 副露筒子8 副露筒子8 副露筒子8 副露索子3 副露索子3 副露索子3 索子5 索子5 索子8 北風
2977,East,302,110,0.040,0,,360,0,0,萬子6 筒子3 筒子3 筒子8 副露索子2 副露索子2 副露索子2 索子8 索子8 副露中ちゃん 副露中ちゃん 副露中ちゃん 中ちゃん
2978,North,919,110,0.040,0,,975,0,0,萬子5 萬子5 筒子2 筒子2 筒子2 筒子6 筒子6 筒子7 筒子8 索子6 北風 白ちゃん 中ちゃん
2979,East,767,110,0.040,0,,825,0,0,萬子3 副露萬子5 副露萬子5赤ドラ 副露萬子5 萬子7 索子2 索子2 索子3 索子5 東風 白ちゃん 中ちゃん 發ちゃん
2980,North,349,110,0.040,0,,405,0,0,萬子1 萬子6 萬子7 萬子7 筒子1 副露筒子2 副露筒子2 副露筒子2 筒子9 索子5 南風 中ちゃん 白ちゃん
2981,West,677,110,0.040,0,,735,0,0,萬子5 萬子7 萬子7 萬子7 萬子8 萬子8 索子8 南風 南風 副露中ちゃん 副露中ちゃん 中ちゃん 副露中ちゃん
2982,North,885,110,0.040,0,,945,0,0,萬子2 萬子4 副露萬子5 筒子7 副露索子3 副露索子3 副露索子3 索子5 北風 東風 副露白ちゃん 副露白ちゃん 副露白ちゃん
2983,North,199,110,0.040,0,,255,0,0,萬子7 萬子7 筒子2 筒子6 索子1 索子5 索子5 索子5 索子9 北風 北風 中ちゃん 中ちゃん
2984,South,287,111,0.040,0,,345,0,0,萬子7 萬子9 萬子9 筒子2 筒子6 副露筒子9 副露筒子9 副露筒子9 索子4 索子5 北風 中ちゃん 中ちゃん
2985,East,529,110,0.040,0,,585,0,0,萬子7 萬子7 萬子7 副露筒子6 副露筒子6 副露筒子6 索子2 索子2 索子3 索子5 索子7 索子7 中ちゃん
2986,North,632,110,0.040,0,,690,0,0,萬子4 副露萬子5 副露萬子5 副露萬子5 萬子7 筒子2 副露筒子6 副露筒子6 副露筒子6 北風 中ちゃん 中ちゃん 中ちゃん
2987,East,349,110,0.040,0,,405,0,0,萬子5赤ドラ 萬子5 萬子7 筒子2 副露筒子3 副露筒子3 副露筒子3 筒子6 索子2 西風 中ちゃん 白ちゃん 白ちゃん
2988,South,752,110,0.040,0,,810,0,0,萬子6 萬子7 副露筒子6 副露筒子6 筒子6 副露筒子6 副露筒子7 副露筒子7 副露筒子7 索子5 副露中ちゃん 副露中ちゃん 副露中ちゃん
2989,South,49,110,0.040,0,,105,0,0,萬子5 萬子8 萬子9 筒子2 筒子6 筒子7 筒子7 筒子9 索子4 索子5 索子8 北風 中ちゃん
2990,North,274,110,0.040,0,,330,0,0,筒子2 筒子2 筒子7 索子1 副露索子4 副露索子4 副露索子4 索子4 索子5 西風 北風 中ちゃん 白ちゃん
2991,East,692,110,0.040,0,,750,0,0,副露萬子3 副露萬子3 副露萬子3 副露萬子5 萬子5赤ドラ 萬子7 筒子2 筒子2 筒子2 筒子3 索子5 索子6 中ちゃん
2992,West,214,110,0.040,0,,270,0,0,萬子7 萬子7 萬子8 筒子1 筒子2 筒子2 筒子2 筒子7 索子5 東風 中ちゃん 白ちゃん 白ちゃん
2993,South,497,111,0.040,0,,555,0,0,萬子1 副露萬子7 副露萬子7 副露萬子7 萬子9 筒子2 筒子2 筒子6 筒子7 筒子7 索子2 索子4 中ちゃん
2994,East,392,110,0.040,0,,450,0,0,萬子3 萬子5 副露萬子7 副露萬子7 副露萬子7 筒子2 筒子6 筒子6 索子3 索子5 中ちゃん 中ちゃん 發ちゃん
2995,South,512,111,0.040,0,,570,0,0,萬子7 副露萬子9 副露萬子9 副露萬子9 筒子2 筒子8 筒子9 筒子9 北風 東風 中ちゃん 中ちゃん 中ちゃん
2996,South,199,110,0.040,0,,255,0,0,萬子3 萬子5 萬子5 萬子7 副露筒子4 筒子4 筒子5 筒子7 索子5 索子5赤ドラ 中ちゃん 白ちゃん 發ちゃん
2997,East,529,110,0.040,0,,585,0,0,副露萬子4 副露萬子4 副露萬子4 萬子6 萬子7 萬子8 萬子8 筒子3 筒子6 筒子6 筒子6 中ちゃん 中ちゃん
2998,East,512,110,0.040,0,,570,0,0,萬子4 萬子4 萬子7 副露筒子6 副露筒子6 副露筒子6 索子1 索子7 副露中ちゃん 副露中ちゃん 副露中ちゃん 發ちゃん 中ちゃん
2999,North,214,110,0.040,0,,270,0,0,萬子1 萬子4 萬子9 筒子2 筒子2 筒子6 筒子8 筒子8 筒子9 筒子9 索子3 索子5 中ちゃん
3000,North,694,110,0.040,0,,750,0,0,萬子7 萬子9 筒子6 筒子7 筒子8 筒子8 副露筒子9 副露筒子9 副露筒子9 索子5 索子5赤ドラ 索子8 中ちゃん
3001,North,437,111,0.040,0,,495,0,0,萬子6 萬子7 副露萬子8 副露萬子8 副露萬子8 萬子9 萬子9 索子5赤ドラ 索子8 索子9 北風 中ちゃん 中ちゃん
3002,South,229,110,0.040,0,,285,0,0,副露萬子7 副露萬子7 副露萬子7 筒子1 索子2 索子2 索子3 索子5赤ドラ 索子7 東風 北風 中ちゃん 白ちゃん
3003,West,377,111,0.040,0,,435,0,0,萬子3 萬子7 副露萬子8 副露萬子8 副露萬子8 筒子2 筒子2 筒子6 索子2 東風 白ちゃん 中ちゃん 中ちゃん
3004,South,274,110,0.040,0,,330,0,0,萬子4 萬子5 筒子6 筒子6 筒子6 筒子7 筒子9 索子2 索子5 索子8 西風 中ちゃん 白ちゃん
3005,North,317,110,0.040,0,,375,0,0,萬子4 萬子5 萬子7 萬子8 筒子7 索子2 副露索子2 副露南風 副露南風 副露南風 副露白ちゃん 副露白ちゃん 副露白ちゃん
3006,North,422,110,0.040,0,,480,0,0,萬子8 筒子2 筒子6 副露索子4 副露索子4 副露索子4 索子5 索子5 索子8 發ちゃん 發ちゃん 中ちゃん 發ちゃん
3007,North,137,111,0.040,0,,195,0,0,副露萬子7 副露萬子7 副露萬子7 萬子8 筒子6 筒子6 筒子7 索子4 索子4 索子8 索子9 中ちゃん 中ちゃん
3008,East,287,110,0.040,0,,345,0,0,萬子6 萬子7 萬子7 副露筒子6 副露筒子6 副露筒子6 筒子7 副露索子2 副露索子2 副露索子2 白ちゃん 中ちゃん 白ちゃん
3009,South,632,110,0.040,0,,690,0,0,萬子1 萬子7 萬子7 萬子9 萬子9 筒子2 筒子5 筒子6 筒子6 筒子7 筒子9 索子2 副露索子4
3010,East,632,111,0.040,0,,690,0,0,萬子4 萬子5赤ドラ 萬子5 萬子7 副露筒子1 副露筒子1 副露筒子1 筒子6 筒子6 筒子7 索子5赤ドラ 索子9 中ちゃん
3011,South,632,110,0.040,0,,690,0,0,萬子4 萬子7 萬子7 萬子9 筒子4 副露筒子7 副露筒子7 副露筒子7 筒子8 副露索子5 副露索子5 副露索子5赤ドラ 中ちゃん
3012,West,694,110,0.040,0,,750,0,0,萬子3 萬子5 筒子1 筒子2 筒子2 筒子5 筒子6 筒子6 筒子6 副露索子2 副露索子2 副露索子2 中ちゃん
3013,South,602,110,0.040,0,,660,0,0,萬子7 萬子7 副露筒子1 副露筒子1 副露筒子1 筒子2 筒子8 副露筒子9 副露筒子9 筒子9 副露筒子9 索子5 北風
3014,North,587,111,0.040,0,,645,0,0,萬子4 萬子7 萬子7 萬子7 萬子9 筒子6 副露索子4 副露索子4 副露索子4 副露中ちゃん 白ちゃん 副露中ちゃん 副露中ちゃん
3015,North,349,110,0.040,0,,405,0,0,萬子4 萬子5 萬子5 萬子7 萬子9 筒子1 筒子3 筒子7 筒子7 索子1 索子1 白ちゃん 中ちゃん
3016,East,915,110,0.040,0,,975,0,0,副露萬子5 副露萬子5 副露萬子5 萬子7 副露筒子1 副露筒子1 副露筒子1 筒子6 筒子7 副露索子2 副露索子2 副露索子2 中ちゃん
3017,West,814,110,0.040,0,,870,0,0,萬子7 筒子3 筒子3 筒子6 筒子8 副露筒子9 副露筒子9 副露筒子9 索子5 索子5赤ドラ 索子5 索子5 中ちゃん
3018,South,574,110,0.040,0,,630,0,0,萬子7 萬子7 萬子7 筒子1 筒子1 筒子5赤ドラ 索子2 索子2 索子5 西風 中ちゃん 白ちゃん 白ちゃん
3019,East,587,111,0.040,0,,645,0,0,萬子7 副露萬子8 副露萬子8 副露萬子8 索子4 索子4 索子4 索子5 索子5 索子6 中ちゃん 白ちゃん 中ちゃん
3020,North,4460,110,0.040,0,,1320,0,4,萬子1 副露萬子7 副露萬子7 副露萬子7 副露筒子6 副露筒子6 副露筒子6 副露索子2 副露索子2 副露索子2 副露中ちゃん 副露中ちゃん 副露中ちゃん
3021,South,707,110,0.040,0,,765,0,0,萬子7 萬子7 副露筒子4 副露筒子4 副露筒子4 筒子6 筒子7 筒子9 副露索子4 副露索子4 索子4 索子8 北風
3022,West,675,110,0.040,0,,735,0,0,副露萬子5赤ドラ 副露萬子5 萬子5 萬子8 副露筒子1 副露筒子1 副露筒子1 筒子2 筒子6 筒子6 索子5 中ちゃん 中ちゃん
3023,North,2782,110,0.040,0,,1440,0,4,萬子3 筒子5 筒子6 筒子9 筒子9 索子1 副露索子2 副露索子2 副露索子2 索子5 索子5 索子5 索子8
3024,East,394,110,0.040,0,,450,0,0,萬子5 萬子5 副露萬子7 副露萬子7 副露萬子7 萬子8 筒子1 筒子6 索子5 索子5 索子7 北風 中ちゃん
3025,West,257,110,0.040,0,,315,0,0,副露萬子5 副露萬子5赤ドラ 副露萬子5 筒子5 筒子6 筒子8 索子2 索子3 索子7 索子7 白ちゃん 白ちゃん 白ちゃん
3026,East,544,110,0.040,0,,600,0,0,萬子6 萬子7 萬子7 副露萬子8 副露萬子8 萬子8 副露萬子8 筒子6 筒子8 索子1 北風 白ちゃん 中ちゃん
3027,West,527,111,0.040,0,,585,0,0,萬子5 萬子7 萬子7 萬子7 副露筒子6 副露筒子6 副露筒子6 副露筒子9 副露筒子9 副露筒子9 白ちゃん 中ちゃん 白ちゃん
3028,West,632,111,0.040,0,,690,0,0,萬子5 萬子8 筒子4 筒子6 筒子6 筒子8 索子8 索子8 索子8 北風 副露中ちゃん 副露中ちゃん 副露中ちゃん
3029,South,692,110,0.040,0,,750,0,0,筒子6 筒子7 筒子7 副露筒子8 副露筒子8 副露筒子8 副露索子3 副露索子3 副露索子3 索子8 索子8 東風 白ちゃん
3030,West,347,110,0.040,0,,405,0,0,副露萬子1 副露萬子1 副露萬子1 萬子4 萬子4 筒子2 筒子6 索子5赤ドラ 索子5 索子8 索子9 中ちゃん 中ちゃん
3031,North,394,110,0.040,0,,450,0,0,萬子3 萬子4 萬子7 筒子1 筒子2 筒子2 筒子6 筒子7 索子5 索子9 東風 白ちゃん 中ちゃん
3032,North,484,110,0.040,0,,540,0,0,萬子4 萬子5 副露萬子6 副露萬子6 副露萬子6 萬子7 萬子7 索子5 索子8 中ちゃん 中ちゃん 白ちゃん 發ちゃん
3033,North,454,110,0.040,0,,510,0,0,萬子4 萬子4 萬子4 副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 筒子2 筒子9 索子5 索子8 東風 白ちゃん
3034,East,782,110,0.040,0,,840,0,0,萬子5 萬子7 萬子8 筒子3 筒子4 筒子4 副露筒子7 副露筒子7 副露筒子7 索子6 副露中ちゃん 副露中ちゃん 副露中ちゃん
3035,South,527,110,0.040,0,,585,0,0,副露萬子8 副露萬子8 副露萬子8 筒子2 副露筒子8 副露筒子8 副露筒子8 筒子9 索子3 索子5 北風 中ちゃん 發ちゃん
3036,North,585,111,0.040,0,,645,0,0,筒子2 筒子3 筒子3 筒子5 副露筒子6 副露筒子6 副露筒子6 副露筒子8 副露筒子8 副露筒子8 索子5 中ちゃん 發ちゃん
3037,South,617,110,0.040,0,,675,0,0,副露萬子1 副露萬子1 副露萬子1 萬子7 萬子7 萬子8 筒子5 筒子6 筒子6 筒子6 筒子7 索子5 南風
3038,West,244,110,0.040,0,,300,0,0,萬子5 萬子6 萬子8 筒子1 筒子6 筒子7 筒子9 索子1 索子5 索子8 東風 北風 白ちゃん
3039,West,1305,111,0.040,0,,1365,0,0,萬子6 萬子7 副露索子4 副露索子4 副露索子4 索子5 副露東風 副露東風 副露東風 北風 副露中ちゃん 副露中ちゃん 副露中ちゃん
3040,West,1277,110,0.040,0,,1335,0,0,萬子2 萬子5 萬子5 萬子5 副露萬子7 副露萬子7 副露萬子7 筒子6 副露筒子8 副露筒子8 副露筒子8 索子8 白ちゃん
3041,West,452,111,0.040,0,,510,0,0,萬子5 萬子5赤ドラ 萬子7 萬子7 萬子7 筒子6 筒子6 索子1 索子4 索子6 索子7 白ちゃん 副露白ちゃん
3042,South,482,110,0.040,0,,540,0,0,萬子7 萬子7 萬子7 萬子7 筒子3 副露筒子6 副露筒子6 副露筒子6 筒子7 索子5 索子5 索子6 中ちゃん
3043,East,304,110,0.040,0,,360,0,0,萬子5 萬子7 萬子8 筒子4 筒子7 筒子7 索子4 索子5赤ドラ 索子5 南風 南風 中ちゃん 發ちゃん
3044,North,677,110,0.040,0,,735,0,0,萬子1 萬子4 萬子7 筒子5赤ドラ 筒子6 筒子7 索子5 副露索子8 副露索子8 副露索子8 副露發ちゃん 副露發ちゃん 副露發ちゃん
3045,East,420,111,0.040,0,,480,0,0,萬子5 萬子7 萬子7 筒子7 筒子9 副露索子2 副露索子2 副露索子2 副露索子5 副露索子5 副露索子5 中ちゃん 白ちゃん
3046,West,362,110,0.040,0,,420,0,0,萬子2 萬子4 副露萬子5赤ドラ 副露萬子5 副露萬子5 筒子7 副露索子2 副露索子2 副露索子2 東風 中ちゃん 白ちゃん 白ちゃん
3047,East,617,110,0.040,0,,675,0,0,萬子5 萬子7 萬子8 筒子2 筒子5 筒子6 筒子7 副露筒子9 副露筒子9 副露筒子9 索子5 索子6 西風
3048,South,557,110,0.040,0,,615,0,0,萬子5 副露萬子7 副露萬子7 萬子7 副露萬子7 筒子2 筒子6 副露筒子8 副露筒子8 副露筒子8 索子5 北風 北風
3049,West,497,110,0.040,0,,555,0,0,萬子7 副露萬子8 副露萬子8 萬子8 副露萬子8 筒子2 筒子3 筒子6 筒子9 索子5 索子9 南風 中ちゃん
3050,South,304,110,0.040,0,,360,0,0,萬子3 萬子4 萬子5 萬子7 萬子7 筒子1 筒子2 筒子9 索子3 副露索子6 索子9 東風 中ちゃん
3051,East,424,110,0.040,0,,480,0,0,副露萬子5赤ドラ 副露萬子5 副露萬子5 萬子7 筒子4 筒子8 筒子9 索子5 索子5 索子9 北風 中ちゃん 中ちゃん
3052,East,452,110,0.040,0,,510,0,0,萬子4 萬子6 萬子7 筒子5 筒子6 筒子6 筒子7 北風 北風 中ちゃん 副露白ちゃん 副露白ちゃん 副露白ちゃん
3053,West,454,110,0.040,0,,510,0,0,副露萬子5 副露萬子5 副露萬子5 萬子7 筒子3 筒子3 筒子3 筒子5 筒子6 筒子8 索子3 索子5 索子5
3054,North,469,110,0.040,0,,525,0,0,副露萬子1 萬子1 副露萬子1 萬子7 萬子7 筒子4 筒子7 筒子8 索子5赤ドラ 索子8 索子8 南風 東風
3055,South,257,110,0.040,0,,315,0,0,萬子4 萬子5 萬子6 萬子7 副露萬子8 副露萬子8 副露萬子8 筒子2 筒子3 筒子6 筒子6 索子5 北風
