Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TZ_Score,Tenpai,HandComplete
3766,North,224,107,0.040,0,,280,0,0,
3767,East,-4,107,0.040,0,,50,0,0,
3768,West,126,107,0.040,0,,180,0,0,
3769,North,124,107,0.040,0,,180,0,0,
3770,South,254,108,0.040,0,,310,0,0,
3771,East,224,108,0.040,0,,280,0,0,
3772,East,146,107,0.040,0,,200,0,0,
3773,West,642,107,0.040,0,,700,0,0,
3774,South,174,107,0.040,0,,230,0,0,
3775,South,402,108,0.040,0,,460,0,0,
3776,West,144,107,0.040,0,,200,0,0,
3777,South,214,108,0.040,0,,270,0,0,
3778,East,342,108,0.040,0,,400,0,0,
3779,West,36,107,0.040,0,,90,0,0,
3780,West,66,107,0.040,0,,120,0,0,
3781,North,64,108,0.040,0,,120,0,0,
3782,West,532,107,0.040,0,,590,0,0,
3783,East,234,108,0.040,0,,290,0,0,
3784,East,414,108,0.040,0,,470,0,0,
3785,West,124,107,0.040,0,,180,0,0,
3786,North,286,107,0.040,0,,340,0,0,
3787,East,364,108,0.040,0,,420,0,0,
3788,North,534,108,0.040,0,,590,0,0,
3789,West,382,107,0.040,0,,440,0,0,
3790,West,334,108,0.040,0,,390,0,0,
3791,North,126,107,0.040,0,,180,0,0,
3792,North,176,107,0.040,0,,230,0,0,
3793,East,366,107,0.040,0,,420,0,0,
3794,South,172,108,0.040,0,,230,0,0,
3795,South,554,108,0.040,0,,610,0,0,
3796,North,294,107,0.040,0,,350,0,0,
3797,South,354,107,0.040,0,,410,0,0,
3798,West,342,107,0.040,0,,400,0,0,
3799,East,346,107,0.040,0,,400,0,0,
3800,South,444,107,0.040,0,,500,0,0,
3801,East,244,108,0.040,0,,300,0,0,
3802,South,144,107,0.040,0,,200,0,0,
3803,East,404,108,0.040,0,,460,0,0,
3804,East,384,107,0.040,0,,440,0,0,
3805,North,274,107,0.040,0,,330,0,0,
3806,South,444,107,0.040,0,,500,0,0,
3807,East,414,108,0.040,0,,470,0,0,
3808,South,394,107,0.040,0,,450,0,0,
3809,North,54,107,0.040,0,,110,0,0,
3810,West,414,107,0.040,0,,470,0,0,
3811,West,214,107,0.040,0,,270,0,0,
3812,East,104,108,0.040,0,,160,0,0,
3813,North,314,107,0.040,0,,370,0,0,
3814,West,244,107,0.040,0,,300,0,0,
3815,South,182,108,0.040,0,,240,0,0,
3816,North,254,107,0.040,0,,310,0,0,
3817,South,236,107,0.040,0,,290,0,0,
3818,South,194,107,0.040,0,,250,0,0,
3819,South,274,107,0.040,0,,330,0,0,
3820,West,66,107,0.040,0,,120,0,0,
3821,West,146,107,0.040,0,,200,0,0,
3822,East,404,107,0.040,0,,460,0,0,
3823,East,214,108,0.040,0,,270,0,0,
3824,South,284,107,0.040,0,,340,0,0,
3825,East,374,107,0.040,0,,430,0,0,
3826,West,549,107,0.040,0,,230,0,1,
3827,West,124,108,0.040,0,,180,0,0,
3828,West,304,107,0.040,0,,360,0,0,
3829,East,274,108,0.040,0,,330,0,0,
3830,West,266,107,0.040,0,,320,0,0,
3831,South,282,108,0.040,0,,340,0,0,
3832,West,154,107,0.040,0,,210,0,0,
3833,West,292,108,0.040,0,,350,0,0,
3834,East,124,107,0.040,0,,180,0,0,
3835,East,274,107,0.040,0,,330,0,0,
3836,West,76,107,0.040,0,,130,0,0,
3837,West,254,107,0.040,0,,310,0,0,
3838,North,244,107,0.040,0,,300,0,0,
3839,West,94,107,0.040,0,,150,0,0,
3840,West,294,107,0.040,0,,350,0,0,
3841,South,512,107,0.040,0,,570,0,0,
3842,West,364,107,0.040,0,,420,0,0,
3843,East,36,107,0.040,0,,90,0,0,
3844,West,254,108,0.040,0,,310,0,0,
3845,West,14,107,0.040,0,,70,0,0,
3846,East,166,107,0.040,0,,220,0,0,
3847,West,154,107,0.040,0,,210,0,0,
3848,North,214,107,0.040,0,,270,0,0,
3849,South,294,107,0.040,0,,350,0,0,
3850,South,216,107,0.040,0,,270,0,0,
3851,West,512,108,0.040,0,,570,0,0,
3852,East,184,107,0.040,0,,240,0,0,
3853,North,326,107,0.040,0,,380,0,0,
3854,West,36,107,0.040,0,,90,0,0,
3855,South,146,107,0.040,0,,200,0,0,
3856,North,550,108,0.040,0,,610,0,0,
3857,East,584,107,0.040,0,,640,0,0,
3858,East,194,107,0.040,0,,250,0,0,
3859,North,196,107,0.040,0,,250,0,0,
3860,East,444,107,0.040,0,,500,0,0,
3861,West,86,107,0.040,0,,140,0,0,
3862,North,236,107,0.040,0,,290,0,0,
3863,East,116,107,0.040,0,,170,0,0,
3864,West,194,108,0.040,0,,250,0,0,
3865,East,294,107,0.040,0,,350,0,0,
3866,East,166,107,0.040,0,,220,0,0,
3867,West,284,107,0.040,0,,340,0,0,
3868,North,-24,107,0.040,0,,30,0,0,
3869,South,86,107,0.040,0,,140,0,0,
3870,North,136,107,0.040,0,,190,0,0,
3871,West,384,108,0.040,0,,440,0,0,
3872,South,214,107,0.040,0,,270,0,0,
3873,West,294,107,0.040,0,,350,0,0,
3874,North,126,107,0.040,0,,180,0,0,
3875,East,274,107,0.040,0,,330,0,0,
3876,East,174,107,0.040,0,,230,0,0,
3877,West,362,108,0.040,0,,420,0,0,
3878,South,182,108,0.040,0,,240,0,0,
3879,North,96,107,0.040,0,,150,0,0,
3880,South,286,107,0.040,0,,340,0,0,
3881,East,414,107,0.040,0,,470,0,0,
3882,South,404,107,0.040,0,,460,0,0,
3883,North,254,107,0.040,0,,310,0,0,
3884,North,44,107,0.040,0,,100,0,0,
3885,West,344,107,0.040,0,,400,0,0,
3886,South,134,108,0.040,0,,190,0,0,
3887,West,104,107,0.040,0,,160,0,0,
3888,South,156,107,0.040,0,,210,0,0,
3889,South,314,107,0.040,0,,370,0,0,
3890,East,94,107,0.040,0,,150,0,0,
3891,South,206,107,0.040,0,,260,0,0,
3892,South,602,108,0.040,0,,660,0,0,
3893,West,236,107,0.040,0,,290,0,0,
3894,West,234,107,0.040,0,,290,0,0,
3895,South,371,107,0.040,0,,50,0,1,
3896,East,194,108,0.040,0,,250,0,0,
3897,North,284,107,0.040,0,,340,0,0,
3898,West,264,107,0.040,0,,320,0,0,
3899,North,164,108,0.040,0,,220,0,0,
3900,West,224,108,0.040,0,,280,0,0,
3901,West,124,108,0.040,0,,180,0,0,
3902,North,-44,107,0.040,0,,10,0,0,
3903,North,364,107,0.040,0,,420,0,0,
3904,East,364,107,0.040,0,,420,0,0,
3905,South,184,107,0.040,0,,240,0,0,
3906,South,136,107,0.040,0,,190,0,0,
3907,East,194,107,0.040,0,,250,0,0,
3908,West,194,108,0.040,0,,250,0,0,
3909,South,-54,107,0.040,0,,0,0,0,
3910,West,146,107,0.040,0,,200,0,0,
3911,West,14,107,0.040,0,,70,0,0,
3912,East,226,107,0.040,0,,280,0,0,
3913,North,46,107,0.040,0,,100,0,0,
3914,East,274,107,0.040,0,,330,0,0,
3915,South,224,107,0.040,0,,280,0,0,
3916,West,234,107,0.040,0,,290,0,0,
3917,North,342,108,0.040,0,,400,0,0,
3918,North,224,107,0.040,0,,280,0,0,
3919,South,34,107,0.040,0,,90,0,0,
3920,West,404,107,0.040,0,,460,0,0,
3921,West,274,107,0.040,0,,330,0,0,
3922,East,-34,107,0.040,0,,20,0,0,
3923,West,344,108,0.040,0,,400,0,0,
3924,North,424,107,0.040,0,,480,0,0,
3925,East,542,108,0.040,0,,600,0,0,
3926,South,256,107,0.040,0,,310,0,0,
3927,East,156,107,0.040,0,,210,0,0,
3928,North,84,108,0.040,0,,140,0,0,
3929,East,346,107,0.040,0,,400,0,0,
3930,North,194,107,0.040,0,,250,0,0,
3931,North,66,107,0.040,0,,120,0,0,
3932,East,144,108,0.040,0,,200,0,0,
3933,North,144,108,0.040,0,,200,0,0,
3934,West,174,107,0.040,0,,230,0,0,
3935,East,274,107,0.040,0,,330,0,0,
3936,East,474,107,0.040,0,,530,0,0,
3937,South,246,107,0.040,0,,300,0,0,
3938,West,294,108,0.040,0,,350,0,0,
3939,West,136,107,0.040,0,,190,0,0,
3940,South,132,108,0.040,0,,190,0,0,
3941,North,732,107,0.040,0,,790,0,0,
3942,South,344,108,0.040,0,,400,0,0,
3943,West,164,107,0.040,0,,220,0,0,
3944,South,254,108,0.040,0,,310,0,0,
3945,East,116,107,0.040,0,,170,0,0,
3946,North,352,107,0.040,0,,410,0,0,
3947,West,234,108,0.040,0,,290,0,0,
3948,East,234,107,0.040,0,,290,0,0,
3949,South,96,107,0.040,0,,150,0,0,
3950,West,471,107,0.040,0,,150,0,1,
3951,South,194,107,0.040,0,,250,0,0,
3952,North,524,107,0.040,0,,580,0,0,
3953,North,304,107,0.040,0,,360,0,0,
3954,West,544,107,0.040,0,,600,0,0,
3955,North,314,107,0.040,0,,370,0,0,
3956,South,106,107,0.040,0,,160,0,0,
3957,East,174,107,0.040,0,,230,0,0,
3958,South,174,107,0.040,0,,230,0,0,
3959,North,244,108,0.040,0,,300,0,0,
3960,North,472,107,0.040,0,,530,0,0,
3961,West,-4,107,0.040,0,,50,0,0,
3962,East,404,107,0.040,0,,460,0,0,
3963,South,284,107,0.040,0,,340,0,0,
3964,West,494,107,0.040,0,,550,0,0,
3965,North,86,107,0.040,0,,140,0,0,
3966,West,474,107,0.040,0,,530,0,0,
3967,North,324,107,0.040,0,,380,0,0,
3968,West,264,107,0.040,0,,320,0,0,
3969,North,6,107,0.040,0,,60,0,0,
3970,North,244,107,0.040,0,,300,0,0,
3971,East,244,108,0.040,0,,300,0,0,
3972,North,114,108,0.040,0,,170,0,0,
3973,West,382,107,0.040,0,,440,0,0,
3974,East,384,107,0.040,0,,440,0,0,
3975,North,146,107,0.040,0,,200,0,0,
3976,North,544,107,0.040,0,,600,0,0,
3977,East,56,107,0.040,0,,110,0,0,
3978,East,364,107,0.040,0,,420,0,0,
3979,West,314,107,0.040,0,,370,0,0,
3980,North,164,108,0.040,0,,220,0,0,
3981,West,234,107,0.040,0,,290,0,0,
3982,West,134,107,0.040,0,,190,0,0,
3983,North,204,108,0.040,0,,260,0,0,
3984,West,384,107,0.040,0,,440,0,0,
3985,South,356,107,0.040,0,,410,0,0,
3986,South,244,107,0.040,0,,300,0,0,
3987,North,174,107,0.040,0,,230,0,0,
3988,South,316,107,0.040,0,,370,0,0,
3989,North,342,108,0.040,0,,400,0,0,
3990,East,164,108,0.040,0,,220,0,0,
3991,West,86,107,0.040,0,,140,0,0,
3992,North,254,107,0.040,0,,310,0,0,
3993,West,6,107,0.040,0,,60,0,0,
3994,East,324,107,0.040,0,,380,0,0,
3995,East,314,108,0.040,0,,370,0,0,
3996,West,164,107,0.040,0,,220,0,0,
3997,South,494,107,0.040,0,,550,0,0,
3998,North,424,107,0.040,0,,480,0,0,
3999,South,54,107,0.040,0,,110,0,0,
4000,North,156,107,0.040,0,,210,0,0,
4001,West,184,107,0.040,0,,240,0,0,
4002,East,84,108,0.040,0,,140,0,0,
4003,East,244,107,0.040,0,,300,0,0,
4004,West,274,108,0.040,0,,330,0,0,
4005,West,194,107,0.040,0,,250,0,0,
4006,South,-4,107,0.040,0,,50,0,0,
4007,West,236,107,0.040,0,,290,0,0,
4008,West,234,108,0.040,0,,290,0,0,
4009,South,184,108,0.040,0,,240,0,0,
4010,South,224,107,0.040,0,,280,0,0,
4011,South,174,107,0.040,0,,230,0,0,
4012,North,214,107,0.040,0,,270,0,0,
4013,South,224,107,0.040,0,,280,0,0,
4014,South,224,107,0.040,0,,280,0,0,
4015,East,4,107,0.040,0,,60,0,0,
4016,West,116,107,0.040,0,,170,0,0,
4017,West,294,107,0.040,0,,350,0,0,
4018,East,662,108,0.040,0,,720,0,0,
4019,East,584,107,0.040,0,,640,0,0,
4020,North,74,108,0.040,0,,130,0,0,
4021,North,344,107,0.040,0,,400,0,0,
4022,West,222,108,0.040,0,,280,0,0,
4023,West,164,108,0.040,0,,220,0,0,
4024,North,106,107,0.040,0,,160,0,0,
4025,North,374,107,0.040,0,,430,0,0,
4026,South,254,107,0.040,0,,310,0,0,
4027,North,514,107,0.040,0,,570,0,0,
4028,North,364,107,0.040,0,,420,0,0,
4029,South,304,107,0.040,0,,360,0,0,
4030,West,66,107,0.040,0,,120,0,0,
4031,West,136,107,0.040,0,,190,0,0,
4032,South,86,107,0.040,0,,140,0,0,
4033,East,214,108,0.040,0,,270,0,0,
4034,West,392,108,0.040,0,,450,0,0,
4035,South,66,107,0.040,0,,120,0,0,
4036,North,332,108,0.040,0,,390,0,0,
4037,East,164,107,0.040,0,,220,0,0,
4038,East,204,108,0.040,0,,260,0,0,
4039,North,862,108,0.040,0,,920,0,0,
4040,East,344,107,0.040,0,,400,0,0,
4041,West,154,107,0.040,0,,210,0,0,
4042,South,106,107,0.040,0,,160,0,0,
4043,North,94,107,0.040,0,,150,0,0,
4044,East,76,107,0.040,0,,130,0,0,
4045,East,204,107,0.040,0,,260,0,0,
4046,West,292,108,0.040,0,,350,0,0,
4047,South,272,107,0.040,0,,330,0,0,
4048,North,214,108,0.040,0,,270,0,0,
4049,East,394,107,0.040,0,,450,0,0,
4050,West,354,107,0.040,0,,410,0,0,
4051,North,244,108,0.040,0,,300,0,0,
4052,North,164,107,0.040,0,,220,0,0,
4053,East,204,108,0.040,0,,260,0,0,
4054,West,154,108,0.040,0,,210,0,0,
4055,North,106,107,0.040,0,,160,0,0,
4056,West,164,107,0.040,0,,220,0,0,
4057,North,392,108,0.040,0,,450,0,0,
4058,North,136,107,0.040,0,,190,0,0,
4059,South,284,107,0.040,0,,340,0,0,
4060,West,114,107,0.040,0,,170,0,0,
4061,West,312,107,0.040,0,,370,0,0,
4062,North,244,107,0.040,0,,300,0,0,
4063,West,384,107,0.040,0,,440,0,0,
4064,North,384,107,0.040,0,,440,0,0,
4065,North,346,107,0.040,0,,400,0,0,
4066,South,6,107,0.040,0,,60,0,0,
4067,North,224,107,0.040,0,,280,0,0,
4068,North,214,107,0.040,0,,270,0,0,
4069,North,186,107,0.040,0,,240,0,0,
4070,South,286,107,0.040,0,,340,0,0,
4071,North,226,107,0.040,0,,280,0,0,
4072,South,194,107,0.040,0,,250,0,0,
4073,North,64,107,0.040,0,,120,0,0,
4074,South,134,107,0.040,0,,190,0,0,
4075,East,344,108,0.040,0,,400,0,0,
4076,West,334,107,0.040,0,,390,0,0,
4077,North,214,107,0.040,0,,270,0,0,
4078,South,-14,107,0.040,0,,40,0,0,
4079,West,76,107,0.040,0,,130,0,0,
4080,North,354,108,0.040,0,,410,0,0,
4081,West,166,107,0.040,0,,220,0,0,
4082,East,234,107,0.040,0,,290,0,0,
4083,East,86,107,0.040,0,,140,0,0,
4084,East,532,107,0.040,0,,590,0,0,
4085,West,234,107,0.040,0,,290,0,0,
4086,West,232,108,0.040,0,,290,0,0,
4087,East,156,107,0.040,0,,210,0,0,
4088,West,104,108,0.040,0,,160,0,0,
4089,West,154,107,0.040,0,,210,0,0,
4090,South,224,107,0.040,0,,280,0,0,
4091,North,304,107,0.040,0,,360,0,0,
4092,East,176,107,0.040,0,,230,0,0,
4093,West,332,108,0.040,0,,390,0,0,
4094,East,36,107,0.040,0,,90,0,0,
4095,South,454,107,0.040,0,,510,0,0,
4096,West,196,107,0.040,0,,250,0,0,
4097,North,204,107,0.040,0,,260,0,0,
4098,West,604,108,0.040,0,,660,0,0,
4099,East,582,108,0.040,0,,640,0,0,
4100,North,86,107,0.040,0,,140,0,0,
4101,East,264,107,0.040,0,,320,0,0,
4102,East,204,107,0.040,0,,260,0,0,
4103,East,294,107,0.040,0,,350,0,0,
4104,West,234,107,0.040,0,,290,0,0,
4105,South,104,107,0.040,0,,160,0,0,
4106,South,244,107,0.040,0,,300,0,0,
4107,West,264,107,0.040,0,,320,0,0,
4108,North,106,107,0.040,0,,160,0,0,
4109,North,224,107,0.040,0,,280,0,0,
4110,South,-44,107,0.040,0,,10,0,0,
4111,West,324,107,0.040,0,,380,0,0,
4112,West,274,107,0.040,0,,330,0,0,
4113,East,172,108,0.040,0,,230,0,0,
4114,West,164,108,0.040,0,,220,0,0,
4115,South,106,107,0.040,0,,160,0,0,
4116,North,124,107,0.040,0,,180,0,0,
4117,West,36,107,0.040,0,,90,0,0,
4118,South,66,107,0.040,0,,120,0,0,
4119,West,404,107,0.040,0,,460,0,0,
4120,West,94,107,0.040,0,,150,0,0,
4121,North,174,108,0.040,0,,230,0,0,
4122,South,322,108,0.040,0,,380,0,0,
4123,North,352,107,0.040,0,,410,0,0,
4124,North,334,108,0.040,0,,390,0,0,
4125,East,424,107,0.040,0,,480,0,0,
4126,South,274,107,0.040,0,,330,0,0,
4127,East,294,107,0.040,0,,350,0,0,
4128,North,284,108,0.040,0,,340,0,0,
4129,North,36,107,0.040,0,,90,0,0,
4130,South,294,108,0.040,0,,350,0,0,
4131,North,294,107,0.040,0,,350,0,0,
4132,East,492,108,0.040,0,,550,0,0,
4133,West,244,107,0.040,0,,300,0,0,
4134,South,504,108,0.040,0,,560,0,0,
4135,East,256,107,0.040,0,,310,0,0,
4136,North,36,107,0.040,0,,90,0,0,
4137,North,176,107,0.040,0,,230,0,0,
4138,North,792,107,0.040,0,,400,0,2,
4139,North,324,107,0.040,0,,380,0,0,
4140,South,9806,101,0.040,0,対々和,560,0,2,萬子9 萬子9 萬子9 筒子7 筒子7 筒子7 索子4 索子4 索子4 索子9 索子9 索子9 發ちゃん 發ちゃん
4141,South,254,107,0.040,0,,310,0,0,
4142,East,184,107,0.040,0,,240,0,0,
4143,East,124,108,0.040,0,,180,0,0,
4144,South,374,108,0.040,0,,430,0,0,
4145,South,344,108,0.040,0,,400,0,0,
4146,North,144,107,0.040,0,,200,0,0,
4147,South,274,108,0.040,0,,330,0,0,
4148,West,434,107,0.040,0,,490,0,0,
4149,East,304,107,0.040,0,,360,0,0,
4150,East,204,108,0.040,0,,260,0,0,
4151,West,374,108,0.040,0,,430,0,0,
4152,North,34,107,0.040,0,,90,0,0,
4153,East,74,107,0.040,0,,130,0,0,
4154,South,154,107,0.040,0,,210,0,0,
4155,West,424,107,0.040,0,,480,0,0,
4156,West,214,107,0.040,0,,270,0,0,
4157,North,354,107,0.040,0,,410,0,0,
4158,East,642,108,0.040,0,,700,0,0,
4159,North,-24,107,0.040,0,,30,0,0,
4160,West,224,107,0.040,0,,280,0,0,
4161,East,96,107,0.040,0,,150,0,0,
4162,West,454,107,0.040,0,,510,0,0,
4163,West,164,107,0.040,0,,220,0,0,
4164,West,194,107,0.040,0,,250,0,0,
4165,North,64,107,0.040,0,,120,0,0,
4166,West,252,107,0.040,0,,310,0,0,
4167,East,114,107,0.040,0,,170,0,0,
4168,East,266,107,0.040,0,,320,0,0,
4169,North,106,107,0.040,0,,160,0,0,
4170,South,-34,107,0.040,0,,20,0,0,
4171,West,414,107,0.040,0,,470,0,0,
4172,North,54,107,0.040,0,,110,0,0,
4173,West,66,107,0.040,0,,120,0,0,
4174,South,134,107,0.040,0,,190,0,0,
4175,North,602,107,0.040,0,,660,0,0,
4176,East,282,108,0.040,0,,340,0,0,
4177,East,514,107,0.040,0,,570,0,0,
4178,West,432,107,0.040,0,,490,0,0,
4179,East,284,107,0.040,0,,340,0,0,
4180,South,404,107,0.040,0,,460,0,0,
4181,South,284,107,0.040,0,,340,0,0,
4182,South,522,107,0.040,0,,580,0,0,
4183,North,334,107,0.040,0,,390,0,0,
4184,South,66,107,0.040,0,,120,0,0,
4185,South,1142,107,0.040,0,,750,0,2,
4186,North,284,107,0.040,0,,340,0,0,
4187,North,-4,107,0.040,0,,50,0,0,
4188,East,334,107,0.040,0,,390,0,0,
4189,East,64,107,0.040,0,,120,0,0,
4190,South,44,108,0.040,0,,100,0,0,
4191,West,196,107,0.040,0,,250,0,0,
4192,East,264,107,0.040,0,,320,0,0,
4193,East,226,107,0.040,0,,280,0,0,
4194,West,74,107,0.040,0,,130,0,0,
4195,East,292,107,0.040,0,,350,0,0,
4196,West,-26,108,0.040,0,,30,0,0,
4197,South,194,107,0.040,0,,250,0,0,
4198,North,224,107,0.040,0,,280,0,0,
4199,North,372,108,0.040,0,,430,0,0,
4200,North,186,107,0.040,0,,240,0,0,
4201,North,114,108,0.040,0,,170,0,0,
4202,South,156,107,0.040,0,,210,0,0,
4203,South,176,107,0.040,0,,230,0,0,
4204,North,214,107,0.040,0,,270,0,0,
4205,East,204,107,0.040,0,,260,0,0,
4206,West,234,107,0.040,0,,290,0,0,
4207,North,374,107,0.040,0,,430,0,0,
4208,South,54,107,0.040,0,,110,0,0,
4209,West,384,108,0.040,0,,440,0,0,
4210,East,314,107,0.040,0,,370,0,0,
4211,North,424,107,0.040,0,,480,0,0,
4212,West,124,108,0.040,0,,180,0,0,
4213,East,54,107,0.040,0,,110,0,0,
4214,East,11621,100,0.040,0,中 白 対々和,300,0,1,萬子9 萬子9 萬子9 筒子7 筒子7 索子6 索子6 索子6 中ちゃん 白ちゃん 中ちゃん 白ちゃん 白ちゃん 中ちゃん
4215,East,66,107,0.040,0,,120,0,0,
4216,North,316,107,0.040,0,,370,0,0,
4217,East,242,108,0.040,0,,300,0,0,
4218,East,622,107,0.040,0,,680,0,0,
4219,East,274,107,0.040,0,,330,0,0,
4220,East,162,107,0.040,0,,220,0,0,
4221,West,254,107,0.040,0,,310,0,0,
4222,South,284,108,0.040,0,,340,0,0,
4223,West,552,107,0.040,0,,610,0,0,
4224,North,204,107,0.040,0,,260,0,0,
4225,East,204,108,0.040,0,,260,0,0,
4226,South,394,108,0.040,0,,450,0,0,
4227,East,-24,107,0.040,0,,30,0,0,
4228,South,424,107,0.040,0,,480,0,0,
4229,West,332,108,0.040,0,,390,0,0,
4230,West,847,107,0.040,0,,530,0,1,
4231,East,302,107,0.040,0,,360,0,0,
4232,North,114,107,0.040,0,,170,0,0,
4233,South,144,107,0.040,0,,200,0,0,
4234,East,304,107,0.040,0,,360,0,0,
4235,West,404,107,0.040,0,,460,0,0,
4236,South,134,107,0.040,0,,190,0,0,
4237,North,672,108,0.040,0,,730,0,0,
4238,East,434,107,0.040,0,,490,0,0,
4239,East,194,108,0.040,0,,250,0,0,
4240,West,364,107,0.040,0,,420,0,0,
4241,North,494,107,0.040,0,,550,0,0,
4242,West,106,107,0.040,0,,160,0,0,
4243,South,194,107,0.040,0,,250,0,0,
4244,West,-4,107,0.040,0,,50,0,0,
4245,East,342,108,0.040,0,,400,0,0,
4246,West,214,107,0.040,0,,270,0,0,
4247,South,354,107,0.040,0,,410,0,0,
4248,West,66,107,0.040,0,,120,0,0,
4249,East,422,107,0.040,0,,480,0,0,
4250,North,494,107,0.040,0,,550,0,0,
4251,North,454,108,0.040,0,,510,0,0,
4252,East,196,107,0.040,0,,250,0,0,
4253,East,254,107,0.040,0,,310,0,0,
4254,East,204,107,0.040,0,,260,0,0,
4255,South,134,107,0.040,0,,190,0,0,
4256,West,264,107,0.040,0,,320,0,0,
4257,East,392,107,0.040,0,,450,0,0,
4258,West,274,107,0.040,0,,330,0,0,
4259,West,414,107,0.040,0,,470,0,0,
4260,West,254,107,0.040,0,,310,0,0,
4261,East,-44,107,0.040,0,,10,0,0,
4262,East,-34,107,0.040,0,,20,0,0,
4263,South,136,107,0.040,0,,190,0,0,
4264,South,194,107,0.040,0,,250,0,0,
4265,South,194,107,0.040,0,,250,0,0,
4266,North,96,107,0.040,0,,150,0,0,
4267,East,106,107,0.040,0,,160,0,0,
4268,West,294,108,0.040,0,,350,0,0,
4269,West,94,107,0.040,0,,150,0,0,
4270,North,344,107,0.040,0,,400,0,0,
4271,West,364,107,0.040,0,,420,0,0,
4272,South,414,107,0.040,0,,470,0,0,
4273,West,86,107,0.040,0,,140,0,0,
4274,North,184,108,0.040,0,,240,0,0,
4275,South,344,107,0.040,0,,400,0,0,
4276,North,264,108,0.040,0,,320,0,0,
4277,North,184,108,0.040,0,,240,0,0,
4278,North,284,107,0.040,0,,340,0,0,
4279,West,314,107,0.040,0,,370,0,0,
4280,West,124,107,0.040,0,,180,0,0,
4281,North,-24,107,0.040,0,,30,0,0,
4282,West,344,107,0.040,0,,400,0,0,
4283,South,114,107,0.040,0,,170,0,0,
4284,North,26,107,0.040,0,,80,0,0,
4285,West,334,107,0.040,0,,390,0,0,
4286,North,234,107,0.040,0,,290,0,0,
4287,West,184,107,0.040,0,,240,0,0,
4288,South,284,107,0.040,0,,340,0,0,
4289,East,452,107,0.040,0,,510,0,0,
4290,South,-6,108,0.040,0,,50,0,0,
4291,West,224,107,0.040,0,,280,0,0,
4292,South,114,107,0.040,0,,170,0,0,
4293,North,392,108,0.040,0,,450,0,0,
4294,North,146,107,0.040,0,,200,0,0,
4295,East,166,107,0.040,0,,220,0,0,
4296,South,206,107,0.040,0,,260,0,0,
4297,South,226,107,0.040,0,,280,0,0,
4298,East,274,108,0.040,0,,330,0,0,
4299,East,364,107,0.040,0,,420,0,0,
4300,East,384,108,0.040,0,,440,0,0,
4301,North,56,107,0.040,0,,110,0,0,
4302,South,364,107,0.040,0,,420,0,0,
4303,East,56,107,0.040,0,,110,0,0,
4304,East,304,107,0.040,0,,360,0,0,
4305,South,134,107,0.040,0,,190,0,0,
4306,East,454,107,0.040,0,,510,0,0,
4307,West,224,107,0.040,0,,280,0,0,
4308,West,564,107,0.040,0,,620,0,0,
4309,West,214,107,0.040,0,,270,0,0,
4310,East,404,107,0.040,0,,460,0,0,
4311,East,134,107,0.040,0,,190,0,0,
4312,East,124,107,0.040,0,,180,0,0,
4313,East,252,108,0.040,0,,310,0,0,
4314,South,244,108,0.040,0,,300,0,0,
4315,East,234,107,0.040,0,,290,0,0,
4316,East,256,107,0.040,0,,310,0,0,
4317,North,226,107,0.040,0,,280,0,0,
4318,East,424,107,0.040,0,,480,0,0,
4319,East,266,107,0.040,0,,320,0,0,
4320,North,134,107,0.040,0,,190,0,0,
4321,East,184,107,0.040,0,,240,0,0,
4322,West,154,107,0.040,0,,210,0,0,
4323,West,314,108,0.040,0,,370,0,0,
4324,North,272,108,0.040,0,,330,0,0,
4325,North,354,107,0.040,0,,410,0,0,
4326,West,254,107,0.040,0,,310,0,0,
4327,West,124,108,0.040,0,,180,0,0,
4328,South,592,108,0.040,0,,650,0,0,
4329,North,144,108,0.040,0,,200,0,0,
4330,West,196,107,0.040,0,,250,0,0,
4331,West,96,107,0.040,0,,150,0,0,
4332,East,64,107,0.040,0,,120,0,0,
4333,North,354,107,0.040,0,,410,0,0,
4334,West,106,107,0.040,0,,160,0,0,
4335,North,314,107,0.040,0,,370,0,0,
4336,West,156,107,0.040,0,,210,0,0,
4337,West,-34,107,0.040,0,,20,0,0,
4338,East,174,107,0.040,0,,230,0,0,
4339,North,226,107,0.040,0,,280,0,0,
4340,South,234,107,0.040,0,,290,0,0,
4341,South,214,107,0.040,0,,270,0,0,
4342,East,14,107,0.040,0,,70,0,0,
4343,North,354,107,0.040,0,,410,0,0,
4344,North,362,107,0.040,0,,420,0,0,
4345,South,152,108,0.040,0,,210,0,0,
4346,North,334,108,0.040,0,,390,0,0,
4347,South,384,108,0.040,0,,440,0,0,
4348,East,284,107,0.040,0,,340,0,0,
4349,West,124,108,0.040,0,,180,0,0,
4350,North,204,107,0.040,0,,260,0,0,
4351,West,256,107,0.040,0,,310,0,0,
4352,West,344,107,0.040,0,,400,0,0,
4353,North,214,107,0.040,0,,270,0,0,
4354,North,244,107,0.040,0,,300,0,0,
4355,West,26,107,0.040,0,,80,0,0,
4356,South,294,107,0.040,0,,350,0,0,
4357,South,214,107,0.040,0,,270,0,0,
4358,West,344,107,0.040,0,,400,0,0,
4359,North,444,107,0.040,0,,500,0,0,
4360,South,264,108,0.040,0,,320,0,0,
4361,East,36,107,0.040,0,,90,0,0,
4362,West,374,107,0.040,0,,430,0,0,
4363,West,314,107,0.040,0,,370,0,0,
