Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
651,West,2731,109,0.272,-3114,,1720,812,72,0,萬子1 萬子1 萬子6 萬子6 索子4 索子4 索子9 | 萬子4 萬子5 萬子6 筒子7 筒子8 筒子9
652,East,-2461,110,0.271,2472,,1896,604,616,0,萬子5 萬子6 筒子6 索子9 | 筒子3 筒子4 筒子5 筒子7 筒子8 筒子9 北風 北風 北風
653,South,6191,84,0.271,-1524,断么九 対々和,1456,812,216,0,萬子6 萬子6 索子3 索子3 索子3 | 萬子4 萬子4 萬子4 筒子3 筒子3 筒子3 筒子7 筒子7 筒子7
654,North,-888,109,0.270,2406,,3904,296,376,0,萬子3 | 萬子7 萬子7 萬子7 筒子4 筒子5 筒子6 筒子8 筒子8 筒子8 索子3 索子3 索子3
655,West,85,109,0.269,126,,1720,760,744,0,萬子6 萬子7 萬子7 索子3 索子3 索子3 索子4 | 萬子4 萬子5 萬子6 索子7 索子8 索子9
656,North,-4118,110,0.269,4008,,1376,736,912,0,萬子5 萬子6 筒子8 索子2 | 萬子7 萬子8 萬子9 筒子4 筒子5赤ドラ 筒子6 索子7 索子8 索子9
657,West,-3785,110,0.268,4092,,1328,1208,928,0,索子3 索子7 索子7 索子9 | 萬子7 萬子7 萬子7 筒子7 筒子8 筒子9 南風 南風 南風
658,East,2668,109,0.268,-1338,,3112,244,956,0,萬子6 筒子7 筒子8 索子3 中ちゃん 中ちゃん 中ちゃん | 萬子4 萬子5赤ドラ 萬子6 索子7 索子7 索子7
659,West,1272,110,0.267,12,,1048,2152,1120,0,萬子6 萬子7 萬子8 筒子8 筒子8 筒子9 索子3 索子3 索子3 索子8 | 萬子7 萬子8 萬子9
660,South,2630,110,0.267,-1788,,2872,352,684,0,萬子2 萬子4 索子3 索子7 | 筒子3 筒子4 筒子5赤ドラ 筒子6 筒子7 筒子8 索子1 索子1 索子1
661,North,817,109,0.266,630,,3624,552,328,0,索子6 | 萬子5 萬子6 萬子7 筒子3 筒子3 筒子3 筒子6 筒子7 筒子8 筒子9 筒子9 筒子9
662,East,3314,110,0.266,-2508,,2792,428,664,0,萬子4 筒子2 筒子7 發ちゃん | 萬子6 萬子6 萬子6 筒子6 筒子7 筒子8 索子1 索子1 索子1
663,West,-1633,109,0.265,1674,,2176,516,332,0,萬子6 筒子7 索子2 索子5 索子7 索子7 索子7 | 萬子7 萬子8 萬子9 筒子8 筒子8 筒子8
664,South,1937,110,0.265,-1332,,2680,564,440,0,萬子7 筒子7 筒子8 索子3 | 萬子4 萬子5 萬子6 萬子6 萬子6 萬子6 索子7 索子7 索子7
665,West,301,109,0.264,-366,,1744,948,232,0,萬子5赤ドラ 萬子6 筒子6 筒子8 索子2 南風 南風 | 萬子2 萬子3 萬子4 筒子7 筒子8 筒子9
