Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
50,West,18630,56,0.100,-18630,,0,0,0,0,萬子2 索子2 西風 北風 北風 白ちゃん 白ちゃん | 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
51,East,21990,56,0.100,-21990,,0,0,0,0,索子1 西風 北風 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 索子9 索子9 索子9 白ちゃん 白ちゃん 白ちゃん
52,South,30870,57,0.100,-30720,,0,0,0,5,西風 白ちゃん 白ちゃん 白ちゃん | 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
53,South,5640,57,0.100,-5640,,0,0,0,0,北風 白ちゃん 白ちゃん 中ちゃん | 索子3 索子3 索子3 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん
54,West,14520,55,0.100,-14520,,0,0,0,0,萬子1 萬子7 東風 東風 西風 白ちゃん 中ちゃん 中ちゃん 中ちゃん 中ちゃん | 白ちゃん 白ちゃん 白ちゃん
55,West,8010,57,0.100,-7560,,0,0,0,15,北風 北風 北風 白ちゃん | 東風 東風 東風 南風 南風 南風 發ちゃん 發ちゃん 發ちゃん
56,East,8970,55,0.100,-8970,,0,0,0,0,萬子1 索子8 東風 東風 南風 西風 北風 北風 北風 白ちゃん 白ちゃん 發ちゃん 中ちゃん | 
57,West,28950,57,0.100,-28560,,0,0,0,13,白ちゃん 中ちゃん 中ちゃん 中ちゃん | 東風 東風 東風 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん
58,East,21840,56,0.100,-21840,,0,0,0,0,萬子1 西風 北風 北風 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 南風 南風 南風
59,East,-9210,56,0.100,9210,,0,0,0,0,萬子3 萬子8 筒子3 筒子4 筒子8 索子1 發ちゃん | 萬子1 萬子2 萬子3 索子7 索子7 索子7
60,North,8910,56,0.100,-8910,,0,0,0,0,索子6 索子8 東風 南風 西風 發ちゃん 中ちゃん | 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん
61,West,14460,56,0.100,-14460,,0,0,0,0,萬子1 萬子1 萬子2 萬子2 索子8 南風 西風 北風 北風 北風 | 西風 西風 西風
62,South,20190,56,0.100,-20190,,0,0,0,0,萬子6 東風 北風 白ちゃん 白ちゃん 白ちゃん 發ちゃん | 索子7 索子8 索子9 南風 南風 南風
63,West,30360,56,0.100,-30150,,0,0,0,7,南風 南風 南風 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 索子1 索子1 索子1 東風 東風 東風
64,West,24390,56,0.100,-24390,,0,0,0,0,萬子1 南風 南風 北風 北風 白ちゃん 中ちゃん | 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん
65,East,-90,55,0.100,90,,0,0,0,0,萬子4 萬子6 萬子6 索子4 東風 東風 南風 西風 西風 北風 中ちゃん 中ちゃん 中ちゃん | 
66,North,-3690,55,0.100,3690,,0,0,0,0,萬子6 筒子9 索子8 索子9 索子9 北風 北風 北風 白ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 
67,West,23150,56,0.100,-9150,發 中 対々和 混一色 小三元,0,0,0,0,白ちゃん 白ちゃん 中ちゃん 中ちゃん 中ちゃん | 索子2 索子2 索子2 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
68,East,57580,54,0.100,-14580,發 白 対々和 小三元 字一色,0,0,0,0,南風 南風 南風 北風 北風 北風 中ちゃん 中ちゃん | 白ちゃん 白ちゃん 白ちゃん 發ちゃん 發ちゃん 發ちゃん
69,North,24830,46,0.100,-16500,發 中 混全帯么九 混一色,0,0,0,11,筒子1 筒子2 筒子3 東風 東風 東風 北風 北風 發ちゃん 發ちゃん 發ちゃん | 中ちゃん 中ちゃん 中ちゃん
70,East,10680,55,0.100,-10680,,0,0,0,0,萬子5 東風 東風 南風 南風 西風 西風 白ちゃん 白ちゃん 中ちゃん | 萬子1 萬子1 萬子1
71,East,6900,56,0.100,-6900,,0,0,0,0,南風 北風 北風 發ちゃん | 索子5 索子5 索子5 西風 西風 西風 中ちゃん 中ちゃん 中ちゃん
72,East,49380,54,0.100,-32850,混全帯么九 対々和 混老頭 小三風,0,0,0,51,北風 北風 | 萬子1 萬子1 萬子1 筒子9 筒子9 筒子9 南風 南風 南風 西風 西風 西風
73,West,7380,57,0.100,-7380,,0,0,0,0,發ちゃん 發ちゃん 中ちゃん 中ちゃん | 萬子7 萬子8 萬子9 索子8 索子8 索子8 西風 西風 西風
74,South,8130,56,0.100,-8130,,0,0,0,0,索子6 南風 北風 北風 白ちゃん 發ちゃん 中ちゃん | 索子8 索子8 索子8 西風 西風 西風
75,South,3690,55,0.100,-3690,,0,0,0,0,索子8 索子8 索子8 索子9 南風 南風 南風 西風 北風 北風 白ちゃん 發ちゃん 中ちゃん | 
76,North,16350,56,0.100,-16350,,0,0,0,0,南風 南風 西風 西風 西風 北風 白ちゃん | 筒子1 筒子1 筒子1 索子9 索子9 索子9
77,West,1890,56,0.100,-1890,,0,0,0,0,萬子1 筒子6 索子8 索子8 索子9 西風 北風 | 索子6 索子6 索子6 白ちゃん 白ちゃん 白ちゃん
78,North,3450,54,0.100,-3450,,0,0,0,0,萬子2 索子8 索子9 索子9 東風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん | 
