Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
1423,South,-4450,55,0.001,4770,,0,320,0,0,萬子1 萬子6 萬子9 萬子9 筒子1 東風 東風 南風 南風 白ちゃん 發ちゃん 中ちゃん 中ちゃん | 
1424,West,-3396,54,0.001,3780,,0,384,0,0,筒子2 筒子9 索子9 西風 西風 北風 北風 白ちゃん 白ちゃん 發ちゃん | 南風 南風 南風
1425,East,-3506,56,0.001,4260,,0,520,144,3,南風 南風 西風 西風 北風 北風 北風 | 索子9 索子9 索子9 東風 東風 東風
1426,South,-2904,56,0.001,3720,,0,736,80,0,萬子1 萬子8 索子8 索子8 東風 南風 南風 南風 西風 北風 | 北風 北風 北風
1427,West,-4180,55,0.001,4860,,0,680,0,0,南風 南風 南風 西風 北風 北風 白ちゃん 白ちゃん 發ちゃん 發ちゃん | 東風 東風 東風
1428,West,-5682,57,0.001,6450,,0,720,48,0,萬子1 東風 西風 白ちゃん | 萬子3 萬子4 萬子5 索子7 索子7 索子7 發ちゃん 發ちゃん 發ちゃん
1429,South,-2434,56,0.001,3810,,0,1184,192,0,萬子6 索子9 西風 西風 西風 西風 北風 北風 北風 白ちゃん | 索子7 索子7 索子7
1430,East,-2662,56,0.001,2790,,0,128,0,0,萬子5赤ドラ 筒子3 東風 南風 西風 北風 白ちゃん | 筒子8 筒子8 筒子8 發ちゃん 發ちゃん 發ちゃん
1431,North,-5718,55,0.001,6750,,0,1032,0,0,南風 西風 西風 北風 發ちゃん 中ちゃん 中ちゃん | 筒子1 筒子1 筒子1 索子5 索子6 索子7
1432,West,-1040,57,0.001,2280,,0,1128,112,0,筒子1 東風 西風 白ちゃん | 索子7 索子7 索子7 西風 西風 西風 北風 北風 北風
1433,South,56,57,0.001,1800,,0,1856,0,0,中ちゃん | 索子3 索子3 索子3 西風 西風 西風 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
1434,West,-1368,56,0.001,2160,,0,792,0,0,筒子2 西風 西風 白ちゃん 白ちゃん 白ちゃん 發ちゃん | 萬子8 萬子8 萬子8 南風 南風 南風
1435,South,-3096,56,0.001,3480,,0,384,0,0,萬子1 西風 北風 北風 白ちゃん 白ちゃん 發ちゃん | 索子7 索子7 索子7 南風 南風 南風
1436,South,-2716,57,0.001,3900,,0,992,192,0,西風 北風 北風 白ちゃん | 萬子9 萬子9 萬子9 發ちゃん 發ちゃん 發ちゃん 中ちゃん 中ちゃん 中ちゃん
1437,South,-4310,56,0.001,4470,,0,144,16,0,萬子1 萬子4 萬子9 南風 南風 西風 北風 發ちゃん 發ちゃん 中ちゃん | 索子7 索子7 索子7
1438,East,-3300,56,0.001,4380,,0,1080,0,0,萬子1 索子3 索子8 南風 白ちゃん 發ちゃん 中ちゃん | 北風 北風 北風 發ちゃん 發ちゃん 發ちゃん
1439,South,4320,52,0.001,1680,發 混全帯么九,0,1520,0,16,筒子1 筒子1 筒子1 北風 北風 北風 中ちゃん 中ちゃん | 萬子9 萬子9 萬子9 發ちゃん 發ちゃん 發ちゃん
