Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
971,East,15120,55,0.001,-14670,,0,0,0,15,萬子4 萬子5 萬子5 萬子5 萬子6 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 萬子8 萬子9 | 
972,East,38650,52,0.001,-30410,断么九 平和 清一色,0,0,0,8,萬子2 萬子2 萬子2 萬子3 萬子3 萬子3 萬子4 萬子4 萬子6 萬子7 萬子8 | 萬子4 萬子5 萬子6
973,South,21410,54,0.001,-21140,,0,0,0,9,萬子1 萬子2 萬子3 萬子4 萬子6 萬子7 萬子7 萬子7 萬子8 萬子8 | 萬子2 萬子3 萬子4
974,South,17100,55,0.001,-16590,,0,0,0,17,萬子1 萬子2 萬子2 萬子3 萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 | 
975,North,18000,56,0.001,-18000,,0,0,0,0,萬子6 萬子8 萬子8 萬子9 | 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7 萬子7 萬子8 萬子9
976,North,11370,34,0.001,-6980,平和 一気通貫,0,0,0,13,萬子1 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9 筒子1 筒子1 | 萬子1 萬子2 萬子3
977,South,14640,54,0.001,-14550,,0,0,0,3,萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5 萬子6 萬子6 萬子7 萬子8 西風 | 
978,West,22430,55,0.001,-21920,,0,0,0,17,萬子2 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子7 | 萬子4 萬子5 萬子6
979,West,19760,55,0.001,-19760,,0,0,0,0,萬子4 萬子5 萬子5赤ドラ 萬子7 萬子7 萬子8 萬子8 萬子8 萬子9 萬子9 | 萬子3 萬子4 萬子5
980,West,24880,44,0.001,-15670,赤ドラ1 断么九 平和 清一色,0,0,0,7,萬子2 萬子2 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8 | 萬子2 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子6
981,South,16200,54,0.001,-15450,,0,0,0,25,萬子1 萬子1 萬子2 萬子2 萬子2 萬子2 萬子4 萬子5 萬子6 萬子6 萬子7 萬子7 萬子8 | 
982,East,16600,29,0.001,-6510,七対子 赤ドラ1 清一色,0,0,0,3,萬子1 萬子1 萬子4 萬子4 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 萬子7 萬子7 萬子8 萬子8 | 
983,West,20750,52,0.001,-14060,清一色,0,0,0,23,萬子3 萬子3 萬子4 萬子4 萬子4 萬子4 萬子5 萬子6 萬子7 萬子8 萬子9 | 萬子7 萬子8 萬子9
984,North,23360,38,0.001,-16060,平和 清一色,0,0,0,10,萬子1 萬子2 萬子3 萬子4 萬子5 萬子6 萬子8 萬子8 | 萬子3 萬子4 萬子5 萬子6 萬子7 萬子8
985,East,7740,57,0.001,-7740,,0,0,0,0,萬子3 萬子7 萬子7 萬子8 | 萬子4 萬子5赤ドラ 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 萬子9
986,South,19470,54,0.001,-19470,,0,0,0,0,萬子3 萬子3 萬子3 萬子5赤ドラ 萬子6 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 萬子8 筒子6 | 
987,East,-4250,54,0.001,4250,,0,0,0,0,萬子3 萬子8 萬子8 白ちゃん 白ちゃん 發ちゃん 中ちゃん | 萬子1 萬子2 萬子3 萬子6 萬子7 萬子8
988,East,9980,57,0.001,-9980,,0,0,0,0,萬子3 萬子3 萬子9 萬子9 | 萬子1 萬子2 萬子3 萬子7 萬子8 萬子9 筒子2 筒子3 筒子4
989,South,8490,55,0.001,-8490,,0,0,0,0,萬子8 萬子8 萬子8 萬子8 萬子9 筒子1 筒子1 | 萬子4 萬子5 萬子6 筒子1 筒子2 筒子3
990,East,15920,57,0.001,-15920,,0,0,0,0,萬子6 萬子8 萬子9 筒子8 | 萬子2 萬子3 萬子4 萬子4 萬子5赤ドラ 萬子6 筒子5赤ドラ 筒子6 筒子7
991,South,20430,36,0.001,-12430,赤ドラ1 平和 清一色,0,0,0,0,萬子1 萬子1 萬子2 萬子3 萬子3 萬子4 萬子4 萬子5赤ドラ | 萬子5 萬子6 萬子6 萬子7 萬子7 萬子8
992,East,21260,54,0.001,-21260,,0,0,0,0,萬子1 萬子4 萬子5 萬子5 萬子6 萬子6 萬子7 萬子8 索子6 發ちゃん | 萬子2 萬子3 萬子4
993,South,24080,55,0.001,-24080,,0,0,0,0,萬子1 萬子2 萬子3 萬子4 萬子5 萬子6 萬子6 萬子6 萬子7 萬子7 | 萬子4 萬子5 萬子6
994,North,36600,53,0.001,-27400,赤ドラ1 平和 清一色,0,0,0,40,萬子4 萬子5赤ドラ 萬子5 萬子5 萬子6 萬子6 萬子7 萬子8 | 萬子1 萬子2 萬子3 萬子3 萬子4 萬子5
995,East,17640,32,0.001,-9550,赤ドラ1 平和 清一色,0,0,0,3,萬子1 萬子1 萬子2 萬子3 萬子4 萬子6 萬子7 萬子8 | 萬子4 萬子5赤ドラ 萬子6 萬子7 萬子8 萬子9
996,South,18310,56,0.001,-18310,,0,0,0,0,索子2 | 萬子3 萬子4 萬子5 萬子6 萬子6 萬子7 萬子7 萬子8 萬子8 索子3 索子4 索子5
997,East,26780,52,0.001,-20880,赤ドラ1 平和 混一色,0,0,0,30,萬子3 萬子4 萬子5赤ドラ 萬子5 萬子6 萬子6 萬子7 萬子7 萬子7 萬子8 萬子8 萬子9 中ちゃん 中ちゃん | 
998,South,10570,55,0.001,-10570,,0,0,0,0,萬子4 萬子8 萬子9 筒子1 索子7 白ちゃん 中ちゃん | 萬子3 萬子4 萬子5 萬子5 萬子6 萬子7
999,West,32410,54,0.001,-21170,断么九 平和 清一色 三連刻,0,0,0,8,萬子3 萬子3 萬子5 萬子5 萬子5 萬子6 萬子6 萬子6 萬子7 萬子7 萬子7 | 萬子2 萬子3 萬子4
