Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
64,South,-2377,109,0.880,1014,,1616,0,0,0,萬子5 萬子5 索子1 索子7 東風 南風 中ちゃん | 筒子2 筒子2 筒子2 筒子6 筒子7 筒子8
65,South,-1952,109,0.878,750,,1784,0,0,0,萬子1 筒子1 筒子2 索子3 索子7 南風 中ちゃん | 索子2 索子3 索子4 索子7 索子8 索子9
66,South,392,110,0.876,-1167,,2304,0,0,0,萬子5 索子1 索子7 索子9 | 萬子7 萬子8 萬子9 索子1 索子2 索子3 東風 東風 東風
67,West,-2026,109,0.874,-105,,904,0,0,0,萬子1 萬子2 萬子5 索子1 東風 北風 白ちゃん | 萬子3 萬子4 萬子5 索子1 索子2 索子3
68,North,-2896,110,0.873,1410,,1640,0,0,0,筒子4 索子7 西風 白ちゃん | 萬子7 萬子8 萬子9 筒子8 筒子8 筒子8 索子3 索子4 索子5赤ドラ
69,East,-2063,110,0.871,-294,,704,0,0,0,萬子3 筒子6 筒子8 索子1 索子5赤ドラ 索子9 東風 東風 西風 中ちゃん | 筒子7 筒子8 筒子9
70,East,-2924,110,0.869,1227,,1328,0,0,0,萬子4 萬子6 萬子9 筒子2 筒子3 筒子6 索子5 南風 北風 中ちゃん | 索子6 索子7 索子8
71,South,-4002,109,0.867,1536,,504,0,0,0,萬子1 萬子6 筒子1 筒子2 筒子2 筒子6 索子5 索子7 索子7 索子7 東風 南風 北風 | 
72,South,-406,109,0.866,-1479,,1144,0,0,0,萬子1 萬子1 萬子8 筒子9 東風 東風 發ちゃん | 萬子9 萬子9 萬子9 筒子7 筒子8 筒子9
73,North,-1461,110,0.864,-258,,1320,0,0,0,萬子1 萬子1 萬子1 萬子9 筒子7 筒子8 索子4 索子4 西風 北風 | 筒子1 筒子2 筒子3
74,West,-2918,109,0.862,1080,,1184,0,0,0,萬子6 筒子5 筒子9 索子2 索子2 白ちゃん 發ちゃん | 萬子3 萬子4 萬子5赤ドラ 筒子1 筒子1 筒子1
75,West,-2443,110,0.861,375,,960,0,0,0,萬子3 萬子5赤ドラ 筒子7 筒子9 索子2 索子3 索子9 東風 東風 白ちゃん | 索子7 索子7 索子7
76,East,-1137,109,0.859,-339,,1528,0,0,0,萬子3 萬子7 萬子8 筒子1 索子9 西風 白ちゃん | 萬子2 萬子2 萬子2 筒子1 筒子2 筒子3
77,East,-3297,109,0.857,1407,,1144,0,0,0,萬子2 索子2 索子4 索子8 東風 南風 西風 | 萬子1 萬子2 萬子3 索子3 索子4 索子5
78,South,-732,109,0.855,-780,,1504,0,0,0,筒子4 筒子7 筒子7 筒子9 索子2 北風 中ちゃん | 筒子9 筒子9 筒子9 索子1 索子1 索子1
79,East,-1889,109,0.854,-399,,760,0,0,0,萬子6 筒子1 筒子8 筒子9 索子8 索子8 南風 | 索子6 索子7 索子8 發ちゃん 發ちゃん 發ちゃん
80,East,-2337,109,0.852,3,,712,0,0,0,萬子5 萬子5赤ドラ 筒子8 筒子9 東風 白ちゃん 發ちゃん | 萬子1 萬子2 萬子3 索子3 索子3 索子3
81,East,-4192,109,0.850,1398,,176,0,0,0,萬子1 萬子3 萬子4 筒子3 筒子6 筒子9 索子6 索子9 南風 南風 西風 發ちゃん 中ちゃん | 
82,West,-4327,110,0.849,2334,,1032,0,0,0,萬子5 萬子7 筒子3 筒子7 筒子8 索子1 索子1 索子9 白ちゃん 中ちゃん | 萬子3 萬子4 萬子5
83,West,-442,110,0.847,-1362,,1232,0,0,0,萬子3 筒子1 筒子1 筒子3 筒子7 筒子7 索子1 索子1 索子2 南風 | 萬子7 萬子8 萬子9
84,South,-2168,110,0.845,-66,,824,0,0,0,萬子8 萬子9 筒子1 筒子9 索子3 東風 東風 南風 西風 西風 | 萬子1 萬子2 萬子3
85,North,-2019,110,0.844,-144,,888,0,0,0,萬子1 萬子2 萬子5 萬子6 萬子7 萬子7 筒子2 筒子2 索子2 索子3 | 中ちゃん 中ちゃん 中ちゃん
86,North,-1507,109,0.842,-348,,1168,0,0,0,萬子4 筒子1 筒子1 筒子3 筒子4 筒子8 南風 | 筒子2 筒子3 筒子4 索子1 索子2 索子3
87,East,-1579,109,0.840,-30,,1400,0,0,0,筒子2 筒子3 索子1 索子3 索子6 北風 白ちゃん | 筒子7 筒子8 筒子9 索子2 索子2 索子2
88,South,-1225,109,0.838,-1257,,488,0,0,0,萬子7 萬子8 萬子9 萬子9 筒子2 筒子2 筒子8 筒子8 索子1 索子7 索子8 東風 西風 | 
89,West,-2679,110,0.837,354,,736,0,0,0,萬子3 萬子4 萬子8 萬子9 筒子5 筒子9 索子1 索子9 西風 中ちゃん | 筒子1 筒子2 筒子3
90,North,-2156,110,0.835,-474,,448,0,0,0,萬子1 萬子1 萬子1 萬子4 筒子3 索子5赤ドラ 索子8 索子9 南風 中ちゃん | 萬子7 萬子8 萬子9
91,North,-1411,110,0.833,-330,,1288,0,0,0,萬子4 萬子9 筒子5赤ドラ 筒子9 索子2 索子9 索子9 東風 西風 中ちゃん | 筒子7 筒子8 筒子9
92,North,-2962,110,0.832,921,,992,0,0,0,萬子3 萬子5赤ドラ 筒子1 索子5赤ドラ 索子9 北風 北風 發ちゃん 中ちゃん 中ちゃん | 萬子5 萬子6 萬子7
93,South,-1640,109,0.830,27,,1432,0,0,0,萬子3 筒子2 筒子5赤ドラ 筒子8 索子2 東風 南風 | 索子6 索子7 索子8 北風 北風 北風
94,North,-1274,109,0.828,-459,,1272,0,0,0,萬子9 筒子8 索子7 索子8 東風 中ちゃん 中ちゃん | 萬子1 萬子2 萬子3 索子3 索子3 索子3
95,East,-1024,109,0.827,-1314,,632,0,0,0,萬子2 萬子5 筒子1 筒子6 索子1 索子2 索子2 索子2 索子3 索子4 東風 西風 發ちゃん | 
