Episode,Seat,Score,Turn,Epsilon,penalty_A,Yaku,MZ_Score,TEZ_Score,TAZ_Score,Tenpai,HandComplete
4369,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 筒子9 索子1 索子4 索子8 索子8 索子9 索子9 東風 東風 白ちゃん | 
4370,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子1 筒子6 索子2 索子6 索子6 索子7 索子8 索子8 白ちゃん 白ちゃん 發ちゃん | 
4371,West,-1525,110,0.001,0,,0,0,0,0,萬子1 萬子2 萬子5 筒子2 | 萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子7 萬子8 萬子9
4372,East,-1554,110,0.001,0,,0,0,0,0,萬子9 筒子7 索子8 西風 | 筒子3 筒子3 筒子3 索子8 索子8 索子8 東風 東風 東風
4373,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 筒子6 筒子9 索子3 索子7 索子9 索子9 索子9 東風 南風 西風 | 
4374,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 萬子2 索子1 索子2 索子3 索子6 索子6 索子7 東風 南風 南風 | 
4375,West,-1521,110,0.001,0,,0,0,0,0,萬子2 萬子2 萬子3 萬子8 | 萬子6 萬子6 萬子6 萬子7 萬子8 萬子9 筒子9 筒子9 筒子9
4376,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子7 萬子9 筒子1 筒子4 筒子9 索子7 索子9 東風 南風 南風 南風 南風 | 
4377,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子6 萬子7 萬子8 筒子4 筒子8 索子2 索子9 西風 白ちゃん 發ちゃん 發ちゃん | 
4378,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子6 萬子7 萬子7 萬子9 萬子9 萬子9 筒子1 筒子1 筒子2 筒子4 發ちゃん 中ちゃん | 
4379,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 萬子6 索子5 索子6 索子8 索子9 索子9 南風 西風 西風 北風 | 
4380,West,-1522,110,0.001,0,,0,0,0,0,萬子1 萬子2 萬子2 萬子3 萬子3 萬子4 萬子8 筒子1 筒子2 筒子6 | 萬子1 萬子2 萬子3
4381,East,-1485,109,0.001,0,,0,0,0,0,萬子3 筒子3 筒子4 索子8 索子8 索子9 索子9 索子9 索子9 東風 東風 南風 西風 | 
4382,East,-1485,109,0.001,0,,0,0,0,0,索子5赤ドラ 索子5 索子5 索子6 索子7 索子7 索子9 東風 東風 東風 南風 北風 發ちゃん | 
4383,West,-1534,110,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 萬子2 萬子2 萬子5赤ドラ 萬子5 萬子7 萬子7 萬子9 | 萬子4 萬子5 萬子6
4384,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子4 萬子5 萬子5 索子4 索子7 索子8 索子9 索子9 索子9 東風 東風 南風 | 
4385,North,-1485,109,0.001,0,,0,0,0,0,萬子3 筒子1 筒子2 筒子6 筒子8 筒子8 筒子9 筒子9 東風 東風 南風 南風 西風 | 
4386,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 筒子9 筒子9 索子5 索子7 索子8 索子9 索子9 西風 北風 北風 | 
4387,South,-1485,109,0.001,0,,0,0,0,0,萬子8 筒子1 筒子7 筒子7 索子6 索子7 索子9 東風 東風 東風 東風 南風 北風 | 
4388,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 索子1 索子2 索子5赤ドラ 索子7 索子8 索子8 索子9 索子9 北風 發ちゃん | 
4389,South,-1485,109,0.001,0,,0,0,0,0,萬子2 萬子4 萬子4 萬子9 筒子1 索子5 索子6 索子8 索子9 索子9 索子9 東風 西風 | 
4390,North,8442,95,0.001,0,混一色 三暗刻,0,0,0,19,萬子2 萬子2 萬子2 萬子3 萬子3 萬子3 萬子4 萬子5 西風 西風 西風 北風 北風 北風 | 
4391,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 萬子3 筒子7 索子6 索子7 索子8 索子9 東風 南風 西風 中ちゃん | 
4392,West,-1485,109,0.001,0,,0,0,0,0,萬子3 筒子5 筒子5赤ドラ 筒子6 筒子6 筒子7 筒子8 筒子8 筒子9 索子3 索子5 索子6 索子9 | 
4393,East,-1485,109,0.001,0,,0,0,0,0,萬子6 萬子8 筒子4 筒子5 筒子6 筒子8 筒子8 筒子8 索子3 索子3 索子4 索子4 中ちゃん | 
4394,East,1872,95,0.001,0,一盃口,0,0,0,0,萬子6 萬子6 萬子6 索子7 索子7 索子8 索子8 索子9 索子9 東風 東風 中ちゃん 中ちゃん 中ちゃん | 
4395,West,9982,106,0.001,0,赤ドラ1 二槓子 断么九 清一色,0,0,0,12,萬子2 萬子2 萬子3 萬子4 萬子5 萬子5赤ドラ 萬子6 萬子6 萬子6 萬子6 萬子7 萬子7 萬子7 萬子7 | 
4396,North,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子4 萬子4 萬子6 萬子8 萬子9 筒子2 筒子2 東風 東風 南風 白ちゃん 中ちゃん | 
4397,East,-1485,109,0.001,0,,0,0,0,0,索子5 索子6 索子6 索子7 索子8 索子8 索子8 索子9 索子9 東風 東風 東風 南風 | 
4398,East,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 萬子2 萬子5 索子1 索子2 索子4 索子8 索子8 東風 東風 南風 | 
4399,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子1 筒子2 筒子3 筒子6 筒子8 筒子8 筒子9 筒子9 索子1 索子2 南風 | 
4400,West,-1485,109,0.001,0,,0,0,0,0,萬子2 索子5 索子5赤ドラ 索子6 索子6 索子7 索子7 索子8 索子8 索子8 索子8 索子9 發ちゃん | 
4401,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 索子3 索子6 索子7 索子7 索子7 索子8 索子8 東風 東風 北風 | 
4402,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子1 索子5 索子6 索子8 索子8 索子9 索子9 東風 東風 西風 發ちゃん | 
4403,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 萬子2 萬子7 筒子1 筒子6 筒子6 筒子8 筒子8 筒子8 索子1 索子4 西風 | 
4404,South,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子1 筒子8 筒子9 索子1 索子7 索子9 索子9 索子9 東風 西風 西風 北風 | 
4405,West,-1485,109,0.001,0,,0,0,0,0,萬子1 萬子2 萬子6 萬子8 萬子8 萬子8 筒子1 筒子4 筒子8 索子3 索子4 南風 中ちゃん | 
4406,West,-1498,109,0.001,0,,0,0,0,0,萬子2 萬子4 萬子4 萬子7 萬子8 萬子8 筒子8 | 萬子7 萬子8 萬子9 索子5 索子6 索子7
